id,start_date,season,season_type,week,neutral_site,home_team,home_conference,away_team,away_conference,home_points,away_points,margin,home_elo,away_elo,home_talent,away_talent,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense
401761655,2025-11-21 00:30:00+00:00,2025,regular,13,False,Arkansas State,,Louisiana,,,,,1306.0,1350.0,591.27,585.82,-1.75,-0.14174355535352218,0.06686429056355822,-0.06686429056355822,0.14174355535352218,-0.23913001852198146,-0.01741152826071002,0.01741152826071002,0.23913001852198146,-0.10365338926023474,0.1572882837412974,-0.1572882837412974,0.10365338926023474,-0.049063673423441534,0.052065265811747086,-0.052065265811747086,0.049063673423441534,-0.05867758724973127,0.03354622871046231,-0.03354622871046231,0.05867758724973127,0.008300395256917004,0.07114981915096136,-0.07114981915096136,-0.008300395256917004,-0.7434029498525074,-0.25630485527544344,0.25630485527544344,0.7434029498525074,-0.21144542772861363,0.007492997198879525,-0.007492997198879525,0.21144542772861363,-0.2918938053097344,-0.014612511671335149,0.014612511671335149,0.2918938053097344,-0.029543166885126926,0.07128534798425612,-0.07128534798425612,0.029543166885126926,-0.17251283715090948,0.049017392064777066,-0.049017392064777066,0.17251283715090948,-0.06765983176540025,-0.0968679009469342,0.0968679009469342,0.06765983176540025,0.122,0.083,0.039,0.141,0.09,0.051,0.141,0.09,0.051,0.122,0.083,0.039,3.1911764705882355,3.423728813559322,3.9310344827586206,3.5396825396825395,70.5,72.9,73.3,69.7
401754598,2025-11-22 01:00:00+00:00,2025,regular,13,False,NC State,,Florida State,,,,,1449.0,1638.0,707.51,828.45,-5.0,0.13127068211542178,-0.08601128863651161,0.08601128863651161,-0.13127068211542178,0.06359671250373254,-0.17728299409519,0.17728299409519,-0.06359671250373254,0.18623569354482128,-0.028967737613411648,0.028967737613411648,-0.18623569354482128,0.03091922139713177,-0.0745733911496197,0.0745733911496197,-0.03091922139713177,0.022076502732240433,-0.06793924466338253,0.06793924466338253,-0.022076502732240433,0.05963183821623019,-0.07348773180014578,0.07348773180014578,-0.05963183821623019,-0.11558620689655186,-0.6486222616380379,0.6486222616380379,0.11558620689655186,0.28581280788177343,-0.31351910629823243,0.31351910629823243,-0.28581280788177343,1.257536945812808,-0.1886669156086631,0.1886669156086631,-1.257536945812808,0.20810453031969622,0.07823050534054476,-0.07823050534054476,-0.20810453031969622,0.261328422241337,0.03848241766247096,-0.03848241766247096,-0.261328422241337,0.0754780991818822,-0.1863426618184134,0.1863426618184134,-0.0754780991818822,0.167,0.116,0.051,0.135,0.08,0.055,0.135,0.08,0.055,0.167,0.116,0.051,4.596153846153846,4.228571428571429,3.971014492753623,3.8478260869565215,73.3,69.3,70.1,70.5
401760418,2025-11-22 03:30:00+00:00,2025,regular,13,False,UNLV,,Hawai'i,,,,,1604.0,1480.0,700.54,481.2,-1.5,0.16239759787154426,0.0765996859840187,-0.0765996859840187,-0.16239759787154426,0.1790253629223235,0.2292728290181943,-0.2292728290181943,-0.1790253629223235,0.15580830118156366,0.006629897975872545,-0.006629897975872545,-0.15580830118156366,0.06703365463403005,0.03394756247116487,-0.03394756247116487,-0.06703365463403005,0.05056661578541416,0.05827146843573949,-0.05827146843573949,-0.05056661578541416,0.08333735812605647,-0.020823877562135773,0.020823877562135773,-0.08333735812605647,0.041722533723386857,0.2858294149157792,-0.2858294149157792,-0.041722533723386857,0.1342333008288641,0.33073031367180517,-0.33073031367180517,-0.1342333008288641,0.7288517796196978,1.066448425688947,-1.066448425688947,-0.7288517796196978,0.03604714114102703,0.06257810166811217,-0.06257810166811217,-0.03604714114102703,0.08945003934299023,0.252546799787995,-0.252546799787995,-0.08945003934299023,-0.04354028349527206,0.03804865249193701,-0.03804865249193701,0.04354028349527206,0.161,0.095,0.066,0.159,0.09,0.069,0.159,0.09,0.069,0.161,0.095,0.066,4.419354838709677,3.765625,3.9076923076923076,3.3214285714285716,71.2,72.3,70.5,70.2
401752781,2025-11-22 17:00:00+00:00,2025,regular,13,False,Texas A&M,,Samford,,,,,1896.0,1500.0,917.29,500.0,-7.0,0.1712429543889724,0.16051082938695582,0.16770763351951784,0.16293805078845444,0.11383552979095928,0.107462110749888,0.11079190788032667,0.10875669697517706,0.2528836369917089,0.24064309179953255,0.24963536789607663,0.2434879513018182,0.4267684082446299,0.4202842060205795,0.4248643264818932,0.42190555847754374,0.4751745468735015,0.47037083922966055,0.47353354958137195,0.4714042712338365,0.3198301980094905,0.31658240745639804,0.31902313125789333,0.3176047752581618,2.968937128879862,2.9482057122769536,2.9595401173449654,2.9512373880769442,1.094991571868598,1.0850394864813446,1.0900136662783018,1.0875354379496092,1.306961961280104,1.2908766915531364,1.300782349703933,1.2915841096562115,1.2343041460919397,1.234005839649907,1.2340468527762865,1.2339374743680174,0.9630219937064877,0.9619194026437636,0.9620158574902206,0.9620762499232678,1.5953363303470791,1.5931006301862627,1.594962437175384,1.5935746725300006,0.1720324743536471,0.10909641951150133,0.06293605484214573,0.1718748504053531,0.10896275643195362,0.06291209397339945,0.17201399415050214,0.10791890636027937,0.06409508779022273,0.17190082866886836,0.10782765706291676,0.06407317160595151,3.605098238050428,3.6144472832894534,3.625834723040053,3.603738684785925,70.10714601769912,70.86637168141593,70.11243362831857,70.86763274336283
401754603,2025-11-22 17:00:00+00:00,2025,regular,13,False,Virginia Tech,,Miami,,,,,1402.0,1914.0,712.19,874.57,-2.5,0.18877706112969972,0.032707400632841305,-0.032707400632841305,-0.18877706112969972,0.28727508946833524,0.06262844961190647,-0.06262844961190647,-0.28727508946833524,0.04721661984298371,-0.033728605936224565,0.033728605936224565,-0.04721661984298371,0.08571428571428569,-0.03042980228099007,0.03042980228099007,-0.08571428571428569,0.11758398448639712,-0.030727907601396653,0.030727907601396653,-0.11758398448639712,-0.004196149415830186,0.0019723865877711577,-0.0019723865877711577,0.004196149415830186,1.1552700321973148,-0.161328743545611,0.161328743545611,-1.1552700321973148,0.45908511026061594,0.12234079173838208,-0.12234079173838208,-0.45908511026061594,0.6558228540185893,0.6116179001721169,-0.6116179001721169,-0.6558228540185893,-0.014852549960852723,0.13249528765098817,-0.13249528765098817,0.014852549960852723,-0.01063238217970186,0.1932726129399347,-0.1932726129399347,0.01063238217970186,0.16668391599537702,0.0480571268816794,-0.0480571268816794,-0.16668391599537702,0.198,0.118,0.08,0.133,0.089,0.044,0.133,0.089,0.044,0.198,0.118,0.08,3.9215686274509802,4.579710144927536,4.413793103448276,2.6666666666666665,72.9,70.4,69.5,74.7
401752909,2025-11-22 17:00:00+00:00,2025,regular,13,True,Northwestern,,Minnesota,,,,,1526.0,1496.0,677.97,711.04,6.5,-0.02655753127673377,0.08407842266623043,-0.08407842266623043,0.02655753127673377,0.046939102153114046,0.19290494769615907,-0.19290494769615907,-0.046939102153114046,-0.06691389014381091,0.009596420688817442,-0.009596420688817442,0.06691389014381091,-0.00815859702630578,0.034640606370294647,-0.034640606370294647,0.00815859702630578,-0.018952246106320014,0.0069201631701631405,-0.0069201631701631405,0.018952246106320014,0.010954571592869444,0.08158637092759558,-0.08158637092759558,-0.010954571592869444,0.20430197389366445,0.4330267558528429,-0.4330267558528429,-0.20430197389366445,-0.04659145176695323,0.2927814938684503,-0.2927814938684503,0.04659145176695323,0.2017470550780005,0.9722686733556299,-0.9722686733556299,-0.2017470550780005,-0.06940035239056508,0.1304697194418687,-0.1304697194418687,0.06940035239056508,-0.024281093091581663,0.2950904952760045,-0.2950904952760045,0.024281093091581663,0.016361793629042998,0.06607095747601988,-0.06607095747601988,-0.016361793629042998,0.179,0.135,0.044,0.139,0.076,0.063,0.139,0.076,0.063,0.179,0.135,0.044,2.9622641509433962,3.795918367346939,3.2222222222222223,3.8679245283018866,72.2,71.8,71.2,72.8
401756958,2025-11-22 17:00:00+00:00,2025,regular,13,False,Iowa State,,Kansas,,,,,1600.0,1554.0,648.93,705.32,-3.75,-0.04671179530573122,-0.14428475271037713,0.14428475271037713,0.04671179530573122,0.03184964692566142,-0.13615774397442734,0.13615774397442734,-0.03184964692566142,-0.05353983661108741,-0.11559840333317051,0.11559840333317051,0.05353983661108741,0.041423329033157874,-0.09108346590063748,0.09108346590063748,-0.041423329033157874,0.04854477403497015,-0.09559634038800707,0.09559634038800707,-0.04854477403497015,-0.0017601760176017556,-0.039123503823187744,0.039123503823187744,0.0017601760176017556,0.12335317460317485,-0.5591403060079867,0.5591403060079867,-0.12335317460317485,-0.10833333333333339,-0.1917081706824606,0.1917081706824606,0.10833333333333339,-0.6926587301587301,-0.19676941714901064,0.19676941714901064,0.6926587301587301,-0.16613736599308782,0.09290956987427124,-0.09290956987427124,0.16613736599308782,-0.1157922455154452,-0.0008539339110971156,0.0008539339110971156,0.1157922455154452,-0.1268262758854024,0.11636441302782652,-0.11636441302782652,0.1268262758854024,0.181,0.115,0.066,0.159,0.094,0.065,0.159,0.094,0.065,0.181,0.115,0.066,3.4166666666666665,4.344827586206897,3.066666666666667,4.244897959183674,69.7,73.3,70.7,73.9
401754602,2025-11-22 17:00:00+00:00,2025,regular,13,False,SMU,,Louisville,,,,,1782.0,1709.0,766.67,700.77,-7.0,0.18653229777355632,-0.15665478502443062,0.15665478502443062,-0.18653229777355632,0.04154518342541001,-0.3224418408806158,0.3224418408806158,-0.04154518342541001,0.3575834290515034,0.009948266839376468,-0.009948266839376468,-0.3575834290515034,0.062244572008380405,-0.05576353729688033,0.05576353729688033,-0.062244572008380405,0.055723555723555696,-0.09289473684210531,0.09289473684210531,-0.055723555723555696,0.06346686120110712,0.04960582171012734,-0.04960582171012734,-0.06346686120110712,0.20375253432196017,-0.13961903296365064,0.13961903296365064,-0.20375253432196017,0.15409836065573768,-0.3181503423867046,0.3181503423867046,-0.15409836065573768,0.6925910907721717,-1.8933270315127664,1.8933270315127664,-0.6925910907721717,0.19562851853529817,-0.01135002097650073,0.01135002097650073,-0.19562851853529817,0.007791909599240143,-0.31387326099717827,0.31387326099717827,-0.007791909599240143,0.32059231965825274,0.15464845679883998,-0.15464845679883998,-0.32059231965825274,0.16499999999999998,0.094,0.071,0.20400000000000001,0.111,0.093,0.20400000000000001,0.111,0.093,0.16499999999999998,0.094,0.071,3.619047619047619,3.6323529411764706,2.440677966101695,3.3,71.8,70.0,68.4,71.1
401752778,2025-11-22 17:00:00+00:00,2025,regular,13,False,Oklahoma,,Missouri,,,,,1807.0,1765.0,882.59,804.77,-11.5,0.10595114179072421,-0.2602681960011367,0.2602681960011367,-0.10595114179072421,0.032157589500622544,-0.3326845339563159,0.3326845339563159,-0.032157589500622544,0.1800573188953022,-0.1837826745647595,0.1837826745647595,-0.1800573188953022,0.08140858979785154,-0.16474921788273283,0.16474921788273283,-0.08140858979785154,0.09263566742006973,-0.17313082589140205,0.17313082589140205,-0.09263566742006973,0.046037296037296005,-0.1160249949606934,0.1160249949606934,-0.046037296037296005,0.19822916666666668,-1.1707637349100763,1.1707637349100763,-0.19822916666666668,0.18819444444444433,-0.5886343105855302,0.5886343105855302,-0.18819444444444433,-0.48611111111111116,-1.1571322985957133,1.1571322985957133,0.48611111111111116,-0.014675166680988116,0.10714364902187445,-0.10714364902187445,0.014675166680988116,-0.00227543657724949,0.03541679175765533,-0.03541679175765533,0.00227543657724949,-0.04954623000636804,0.07031872284914664,-0.07031872284914664,0.04954623000636804,0.21100000000000002,0.133,0.078,0.23399999999999999,0.174,0.06,0.23399999999999999,0.174,0.06,0.21100000000000002,0.133,0.078,3.901639344262295,4.34375,2.6444444444444444,3.8780487804878048,68.1,74.5,71.2,72.8
401754606,2025-11-22 17:00:00+00:00,2025,regular,13,False,Wake Forest,,Delaware,,,,,1444.0,1364.0,627.16,242.85,-1.0,-0.11577651638221532,-0.18874762083049024,0.18874762083049024,0.11577651638221532,-0.1440339611494732,-0.09085807545199431,0.09085807545199431,0.1440339611494732,-0.07789930579957399,-0.20563043341542092,0.20563043341542092,0.07789930579957399,-0.06515699569516842,-0.09804298993103211,0.09804298993103211,0.06515699569516842,-0.0413367489520261,-0.11644379716668879,0.11644379716668879,0.0413367489520261,-0.10615255945615579,-0.04910654530852632,0.04910654530852632,0.10615255945615579,-0.238683202960412,-0.37556306306306286,0.37556306306306286,0.238683202960412,-0.12886767911773866,-0.0774211711711712,0.0774211711711712,0.12886767911773866,-0.5963965779398024,-0.3220720720720721,0.3220720720720721,0.5963965779398024,0.05888644968231116,-0.08652295289160827,0.08652295289160827,-0.05888644968231116,-0.10245900234149352,-0.04039500536647811,0.04039500536647811,0.10245900234149352,0.2230199720831625,0.06911220782338945,-0.06911220782338945,-0.2230199720831625,0.14500000000000002,0.1,0.045,0.185,0.119,0.066,0.185,0.119,0.066,0.14500000000000002,0.1,0.045,2.7777777777777777,3.734375,3.0,4.063492063492063,68.5,70.5,73.0,69.5
