id,start_date,season,season_type,week,neutral_site,home_team,home_conference,away_team,away_conference,home_points,away_points,margin,home_elo,away_elo,home_talent,away_talent,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense
401761644,2025-11-07 00:30:00+00:00,2025,regular,11,False,App State,,Georgia Southern,,23.0,25.0,-2.0,1248.0,1319.0,611.31,574.48,-13.5,-0.19405970664082842,-0.0445332136906022,0.0445332136906022,0.19405970664082842,-0.2073257005126264,-0.13459699768333588,0.13459699768333588,0.2073257005126264,-0.1932395050380259,0.021243847795541726,-0.021243847795541726,0.1932395050380259,-0.08399950615759749,-0.003716480474939332,0.003716480474939332,0.08399950615759749,-0.08520575612219139,0.013968278826159919,-0.013968278826159919,0.08520575612219139,-0.05715887850467288,-0.029274004683840782,0.029274004683840782,0.05715887850467288,-0.39363636363636356,-0.5386260228396726,0.5386260228396726,0.39363636363636356,-0.398051948051948,-0.09090909090909083,0.09090909090909083,0.398051948051948,-0.6948051948051948,-0.027650391151874842,0.027650391151874842,0.6948051948051948,-0.032438209753236746,-0.0171433746177303,0.0171433746177303,0.032438209753236746,-0.317255834080887,-0.042745547957157126,0.042745547957157126,0.317255834080887,0.0718501989880298,-0.04093864363122757,0.04093864363122757,-0.0718501989880298,0.149,0.088,0.061,0.172,0.1,0.072,0.172,0.1,0.072,0.149,0.088,0.061,3.737704918032787,4.171875,4.046153846153846,4.447761194029851,72.4,68.6,70.4,72.1
401756946,2025-11-08 01:00:00+00:00,2025,regular,11,False,UCF,,Houston,,27.0,30.0,-3.0,1468.0,1476.0,709.99,656.74,-10.0,0.05655437979655252,0.009915450121513,-0.009915450121513,-0.05655437979655252,0.11952630038190479,0.1829243457225478,-0.1829243457225478,-0.11952630038190479,-0.03551817078455788,-0.19718626271009315,0.19718626271009315,0.03551817078455788,0.007902488349599945,0.014791255377490209,-0.014791255377490209,-0.007902488349599945,-0.0033590731700151033,0.025847116331201125,-0.025847116331201125,0.0033590731700151033,0.04202529599547422,0.002252252252252257,-0.002252252252252257,-0.04202529599547422,0.08597711267605623,0.32346092503987256,-0.32346092503987256,-0.08597711267605623,0.2714348591549295,0.1799298245614035,-0.1799298245614035,-0.2714348591549295,1.4598151408450706,0.2277448165869218,-0.2277448165869218,-1.4598151408450706,0.24086884183858603,-0.10435146281638796,0.10435146281638796,-0.24086884183858603,0.48781851430369105,0.1557871780010116,-0.1557871780010116,-0.48781851430369105,-0.11070688285611952,-0.3714489110889585,0.3714489110889585,0.11070688285611952,0.16,0.092,0.068,0.16999999999999998,0.108,0.062,0.16999999999999998,0.108,0.062,0.16,0.092,0.068,3.4339622641509435,3.5303030303030303,3.4833333333333334,4.130434782608695,71.9,71.7,68.4,71.2
401752896,2025-11-08 02:00:00+00:00,2025,regular,11,False,USC,,Northwestern,,38.0,17.0,21.0,1916.0,1526.0,847.53,677.97,-6.75,0.21997683563109932,-0.006030547058243241,0.006030547058243241,-0.21997683563109932,0.07236495894101069,-0.036379087609550664,0.036379087609550664,-0.07236495894101069,0.3252873972938846,-0.028806649721417374,0.028806649721417374,-0.3252873972938846,0.08055198973042366,0.012028088190878916,-0.012028088190878916,-0.08055198973042366,0.08694685976633237,0.024867584204175952,-0.024867584204175952,-0.08694685976633237,0.042327860986393406,-0.010638297872340441,0.010638297872340441,-0.042327860986393406,0.10927260051127119,0.2824004463483596,-0.2824004463483596,-0.10927260051127119,0.1911166627934,0.1487985474765241,-0.1487985474765241,-0.1911166627934,0.10553683476644204,-0.3225528856610589,0.3225528856610589,-0.10553683476644204,0.08656262531791015,0.00854174428807486,-0.00854174428807486,-0.08656262531791015,-0.016306153278638824,-0.12299020580151732,0.12299020580151732,0.016306153278638824,0.11640607276406678,0.12231540436479205,-0.12231540436479205,-0.11640607276406678,0.139,0.076,0.063,0.165,0.115,0.05,0.165,0.115,0.05,0.139,0.076,0.063,4.695652173913044,2.9622641509433962,3.2884615384615383,3.2222222222222223,73.3,72.5,72.2,71.8
401756945,2025-11-08 17:00:00+00:00,2025,regular,11,False,Texas Tech,,BYU,,29.0,7.0,22.0,1997.0,1772.0,757.49,649.36,-1.0,0.24155900457725,-0.27719943517745066,0.27719943517745066,-0.24155900457725,0.12591569335440428,-0.3470572805433562,0.3470572805433562,-0.12591569335440428,0.3591168265073761,-0.27358289503131594,0.27358289503131594,-0.3591168265073761,0.08128605060115357,-0.12915827820918413,0.12915827820918413,-0.08128605060115357,0.06307856078347879,-0.1464802608430485,0.1464802608430485,-0.06307856078347879,0.1042871665439759,-0.04320557491289201,0.04320557491289201,-0.1042871665439759,0.13449906191369587,-0.8277458106198261,0.8277458106198261,-0.13449906191369587,0.21879924953095697,-0.4317332929537654,0.4317332929537654,-0.21879924953095697,0.31065666041275786,-0.48680092873006253,0.48680092873006253,-0.31065666041275786,0.10774492439902983,-0.06262115401866963,0.06262115401866963,-0.10774492439902983,0.09482020046885176,-0.2158279435858277,0.2158279435858277,-0.09482020046885176,0.11375023542266138,-0.10945880242265327,0.10945880242265327,-0.11375023542266138,0.175,0.107,0.068,0.22799999999999998,0.145,0.083,0.22799999999999998,0.145,0.083,0.175,0.107,0.068,4.112359550561798,4.0285714285714285,2.604651162790698,3.2857142857142856,63.6,73.6,71.4,72.2
401756947,2025-11-08 17:00:00+00:00,2025,regular,11,False,West Virginia,,Colorado,,29.0,22.0,7.0,1355.0,1377.0,662.33,755.2,2.5,-0.07861769812105268,0.017030515736113805,-0.017030515736113805,0.07861769812105268,-0.054843768128619456,-0.05476847192737207,0.05476847192737207,0.054843768128619456,-0.15770890778837873,0.08733274242807601,-0.08733274242807601,0.15770890778837873,-0.04302102734364455,0.03197251637146925,-0.03197251637146925,0.04302102734364455,-0.05688222266078985,0.04118859742660125,-0.04118859742660125,0.05688222266078985,-0.018759106362311817,0.0017970715547012683,-0.0017970715547012683,0.018759106362311817,-0.09184754601859302,-0.2548780111656024,0.2548780111656024,0.09184754601859302,-0.1814204440046998,-0.12307609265599462,0.12307609265599462,0.1814204440046998,-0.7305773710139549,0.03875574473335175,-0.03875574473335175,0.7305773710139549,-0.08500443875307684,-0.008990970843901103,0.008990970843901103,0.08500443875307684,-0.09953989056753643,-0.05088052146164779,0.05088052146164779,0.09953989056753643,-0.03725571251233473,0.02354996608324278,-0.02354996608324278,0.03725571251233473,0.156,0.095,0.061,0.177,0.116,0.061,0.177,0.116,0.061,0.156,0.095,0.061,3.7049180327868854,3.9361702127659575,3.712328767123288,3.8484848484848486,71.4,69.4,71.5,69.7
401761646,2025-11-08 17:00:00+00:00,2025,regular,11,False,Marshall,,James Madison,,23.0,35.0,-12.0,1499.0,1882.0,590.64,459.53,-3.75,0.1463207704380773,-0.07133010652121047,0.07133010652121047,-0.1463207704380773,0.04749394186578412,-0.1799747307968601,0.1799747307968601,-0.04749394186578412,0.2850452850475387,0.011455807074731372,-0.011455807074731372,-0.2850452850475387,0.12998897925589054,-0.0817575533415012,0.0817575533415012,-0.12998897925589054,0.14387096774193547,-0.08449253832129111,0.08449253832129111,-0.14387096774193547,0.055383864671437855,-0.05450350682908822,0.05450350682908822,-0.055383864671437855,0.599706093189964,-0.5958407871198568,0.5958407871198568,-0.599706093189964,0.353405017921147,-0.2820086889854332,0.2820086889854332,-0.353405017921147,0.3690322580645162,-0.19106823409148999,0.19106823409148999,-0.3690322580645162,-0.2287882682014526,0.18388515128843252,-0.18388515128843252,0.2287882682014526,-0.1881959754050635,-0.02531003841396884,0.02531003841396884,0.1881959754050635,-0.18391589952018794,0.1976786647564983,-0.1976786647564983,0.18391589952018794,0.199,0.109,0.09,0.16699999999999998,0.106,0.061,0.16699999999999998,0.106,0.061,0.199,0.109,0.09,3.923076923076923,3.9873417721518987,3.6153846153846154,3.2285714285714286,67.2,72.7,66.9,73.3
401752762,2025-11-08 17:00:00+00:00,2025,regular,11,False,Mississippi State,,Georgia,,21.0,41.0,-20.0,1492.0,2070.0,770.48,1002.98,0.25,0.04562387365194576,-0.08963561053754665,0.08963561053754665,-0.04562387365194576,0.11726752966694565,0.004583828921453342,-0.004583828921453342,-0.11726752966694565,-0.0020836326563853924,-0.18249379175629546,0.18249379175629546,0.0020836326563853924,0.048059959410854614,-0.05521808632107783,0.05521808632107783,-0.048059959410854614,0.06416507667302662,-0.05663247004806654,0.05663247004806654,-0.06416507667302662,0.017791434315845345,-0.025372298734744114,0.025372298734744114,-0.017791434315845345,0.4188611843682568,0.36372603483821564,-0.36372603483821564,-0.4188611843682568,0.4552705186605931,0.12957544782292008,-0.12957544782292008,-0.4552705186605931,0.5342443858387278,0.3184017875881141,-0.3184017875881141,-0.5342443858387278,0.07777224790316217,0.06771008054561634,-0.06771008054561634,-0.07777224790316217,0.09066602208466823,-0.032296340214130526,0.032296340214130526,-0.09066602208466823,0.26498684520892635,0.258879499749207,-0.258879499749207,-0.26498684520892635,0.14100000000000001,0.079,0.062,0.15100000000000002,0.085,0.066,0.15100000000000002,0.085,0.066,0.14100000000000001,0.079,0.062,4.596774193548387,4.857142857142857,3.6129032258064515,4.1,70.3,72.4,71.4,73.0
401752893,2025-11-08 17:00:00+00:00,2025,regular,11,False,Penn State,,Indiana,,24.0,27.0,-3.0,1938.0,2142.0,910.42,645.34,-8.5,0.18457355313483387,-0.2365685904194617,0.2365685904194617,-0.18457355313483387,0.23432254206054434,-0.12580035577953547,0.12580035577953547,-0.23432254206054434,0.12293223221242616,-0.37553062853103814,0.37553062853103814,-0.12293223221242616,0.13097367748530542,-0.1209051794922324,0.1209051794922324,-0.13097367748530542,0.11833422353934425,-0.10121736497844913,0.10121736497844913,-0.11833422353934425,0.101633836399599,-0.12273346966598497,0.12273346966598497,-0.101633836399599,0.7479443892750743,-0.6115066504746234,0.6115066504746234,-0.7479443892750743,0.252256427231601,-0.18974871194211107,0.18974871194211107,-0.252256427231601,-0.4045238883371951,-0.24579809288388454,0.24579809288388454,0.4045238883371951,-0.19330610143311056,-0.037782440481542556,0.037782440481542556,0.19330610143311056,-0.14709483934398082,0.009117214782273675,-0.009117214782273675,0.14709483934398082,-0.1500240850014487,-0.07848068606741232,0.07848068606741232,0.1500240850014487,0.242,0.171,0.071,0.158,0.112,0.046,0.158,0.112,0.046,0.242,0.171,0.071,4.339285714285714,5.0,3.7291666666666665,1.8611111111111112,67.3,73.0,68.3,73.0
401754584,2025-11-08 17:00:00+00:00,2025,regular,11,False,Boston College,,SMU,,13.0,45.0,-32.0,1311.0,1782.0,650.12,766.67,3.0,0.14364806990288925,0.021498346217099118,-0.021498346217099118,-0.14364806990288925,0.1479553910018116,0.0450341836708506,-0.0450341836708506,-0.1479553910018116,0.07950707823893047,-0.011176038791767151,0.011176038791767151,-0.07950707823893047,0.04231250507841067,0.015429245368899946,-0.015429245368899946,-0.04231250507841067,0.05420433996383367,-0.013159888860823421,0.013159888860823421,-0.05420433996383367,0.006004393458628299,0.06821414716151558,-0.06821414716151558,-0.006004393458628299,0.11927513160336334,-0.024847755807833938,0.024847755807833938,-0.11927513160336334,0.017765233272455605,0.03191489361702127,-0.03191489361702127,-0.017765233272455605,0.5019288804680099,0.3754416961130742,-0.3754416961130742,-0.5019288804680099,-0.047117906605558035,0.015703538101598413,-0.015703538101598413,0.047117906605558035,0.013256356105791345,0.05976333819486934,-0.05976333819486934,-0.013256356105791345,-0.08612192095870586,0.07489047720159037,-0.07489047720159037,0.08612192095870586,0.20400000000000001,0.111,0.093,0.127,0.072,0.055,0.127,0.072,0.055,0.20400000000000001,0.111,0.093,3.3968253968253967,3.619047619047619,3.8550724637681157,2.440677966101695,72.9,69.0,71.8,70.0
401761647,2025-11-08 17:00:00+00:00,2025,regular,11,False,Arkansas State,,Southern Miss,,21.0,27.0,-6.0,1306.0,1303.0,591.27,602.53,-1.75,-0.016014577109092973,0.02345486912392397,-0.02345486912392397,0.016014577109092973,-0.20334757959084465,0.050547541791832906,-0.050547541791832906,0.20334757959084465,0.12739565559636584,0.0016720858346658263,-0.0016720858346658263,-0.12739565559636584,0.00541851685217426,0.03170524931658536,-0.03170524931658536,-0.00541851685217426,-0.009217717595236152,0.029899267399267404,-0.029899267399267404,0.009217717595236152,0.03167701863354039,0.020739064856711897,-0.020739064856711897,-0.03167701863354039,-0.52866361823297,-0.29361893583724585,0.29361893583724585,0.52866361823297,-0.14543000356408908,0.08861502347417849,-0.08861502347417849,0.14543000356408908,-0.17016629888299928,0.7379499217527388,-0.7379499217527388,0.17016629888299928,-0.0330930447058142,-0.027320917367527064,0.027320917367527064,0.0330930447058142,-0.17360023578401074,0.08843276914368614,-0.08843276914368614,0.17360023578401074,-0.049548946944520944,-0.18136372473292472,0.18136372473292472,0.049548946944520944,0.184,0.091,0.093,0.141,0.09,0.051,0.141,0.09,0.051,0.184,0.091,0.093,3.1911764705882355,3.707692307692308,3.9310344827586206,3.737704918032787,70.5,72.9,69.8,73.4
