id,start_date,season,season_type,week,neutral_site,home_team,away_team,home_points,away_points,margin,game_key,home_conference,home_elo,home_talent,away_conference,away_talent,away_elo,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense,conference_game
401762864,2025-11-19 00:00:00+00:00,2025,regular,13,False,Northern Illinois,Western Michigan,,,,2025_13_Northern Illinois_Western Michigan,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401762863,2025-11-19 00:00:00+00:00,2025,regular,13,False,Ohio,Massachusetts,,,,2025_13_Ohio_Massachusetts,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401762862,2025-11-19 00:00:00+00:00,2025,regular,13,False,Bowling Green,Akron,,,,2025_13_Bowling Green_Akron,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401762866,2025-11-20 00:00:00+00:00,2025,regular,13,False,Kent State,Central Michigan,,,,2025_13_Kent State_Central Michigan,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401762865,2025-11-20 00:00:00+00:00,2025,regular,13,False,Buffalo,Miami (OH),,,,2025_13_Buffalo_Miami (OH),Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401761655,2025-11-21 00:30:00+00:00,2025,regular,13,False,Arkansas State,Louisiana,,,,2025_13_Arkansas State_Louisiana,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401754598,2025-11-22 01:00:00+00:00,2025,regular,13,False,NC State,Florida State,,,,2025_13_NC State_Florida State,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401760418,2025-11-22 03:30:00+00:00,2025,regular,13,False,UNLV,Hawai'i,,,,2025_13_UNLV_Hawai'i,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401752781,2025-11-22 17:00:00+00:00,2025,regular,13,False,Texas A&M,Samford,,,,2025_13_Texas A&M_Samford,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
401752909,2025-11-22 17:00:00+00:00,2025,regular,13,True,Northwestern,Minnesota,,,,2025_13_Northwestern_Minnesota,Unknown,1518.0,588.125,Unknown,574.93,1514.0,-2.0,0.1607619068158433,0.15543489956289896,0.1577802829045218,0.1577706358423401,0.10599775784210724,0.1003201696280484,0.10224953341114179,0.1017783005310481,0.2423604218249116,0.2334616636380698,0.24091975401966076,0.23773497653901565,0.4266249619559238,0.42468208837218485,0.4230977993537672,0.4260239213472629,0.4723310812726085,0.4695477869300853,0.4693825511289562,0.4720705341968718,0.32177900541396864,0.3186976870742946,0.3212256235368427,0.3202903728314075,2.951860644420459,2.929632611164677,2.9413046962642575,2.9306640524994036,1.0924999370760649,1.0904749099910183,1.0882670082603352,1.0912119647497782,1.2948106105899617,1.2807533745202577,1.2859600958062194,1.2748546941993864,1.228948243148502,1.2273799210719676,1.229215978273754,1.2275625351776605,0.9582789559181171,0.9570761103849914,0.9573175443269097,0.9570224307491828,1.5984504616474142,1.5961348150669266,1.5983327213290393,1.5970081889418504,0.1717739242936438,0.1086019212224612,0.0619595592388591,0.1709713683258938,0.10863408669585445,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0609911054637865,3.5714285714285716,3.5757575757575757,3.621928084565672,3.5405405405405403,70.1,70.8,70.1,70.9,False
