team,season,system,rating,hfa,solver_version,source,model_version
UCF,2025,sp_plus,0.7,,,graphql,
Central Michigan,2025,sp_plus,-4.4,,,graphql,
Cincinnati,2025,sp_plus,8.3,,,graphql,
Eastern Michigan,2025,sp_plus,-14.3,,,graphql,
Florida Atlantic,2025,sp_plus,-7.7,,,graphql,
Florida International,2025,sp_plus,-9.7,,,graphql,
Georgia State,2025,sp_plus,-23.6,,,graphql,
Iowa,2025,sp_plus,15.4,,,graphql,
Kansas,2025,sp_plus,3.8,,,graphql,
Kansas State,2025,sp_plus,6.1,,,graphql,
Kent State,2025,sp_plus,-19.6,,,graphql,
Liberty,2025,sp_plus,-8.0,,,graphql,
Louisiana Tech,2025,sp_plus,-1.5,,,graphql,
Miami,2025,sp_plus,20.2,,,graphql,
Middle Tennessee,2025,sp_plus,-18.0,,,graphql,
Navy,2025,sp_plus,2.3,,,graphql,
Charlotte,2025,sp_plus,-25.5,,,graphql,
UL Monroe,2025,sp_plus,-21.6,,,graphql,
UNLV,2025,sp_plus,5.7,,,graphql,
Nevada,2025,sp_plus,-12.6,,,graphql,
Northern Illinois,2025,sp_plus,-15.8,,,graphql,
Oregon,2025,sp_plus,26.6,,,graphql,
Purdue,2025,sp_plus,-6.5,,,graphql,
Sam Houston,2025,sp_plus,-25.4,,,graphql,
SMU,2025,sp_plus,14.8,,,graphql,
Southern Miss,2025,sp_plus,-4.2,,,graphql,
South Carolina,2025,sp_plus,6.1,,,graphql,
Missouri State,2025,sp_plus,-7.8,,,graphql,
TCU,2025,sp_plus,6.7,,,graphql,
Tennessee,2025,sp_plus,17.5,,,graphql,
UTSA,2025,sp_plus,2.3,,,graphql,
UTEP,2025,sp_plus,-15.0,,,graphql,
Texas Tech,2025,sp_plus,28.7,,,graphql,
Toledo,2025,sp_plus,8.4,,,graphql,
Troy,2025,sp_plus,-4.2,,,graphql,
Tulane,2025,sp_plus,5.8,,,graphql,
Western Michigan,2025,sp_plus,-3.2,,,graphql,
Wyoming,2025,sp_plus,-9.2,,,graphql,
Auburn,2025,fpi,11.628,,,graphql,
UAB,2025,fpi,-15.367,,,graphql,
South Alabama,2025,fpi,-9.568,,,graphql,
Arkansas,2025,fpi,7.842,,,graphql,
Arizona State,2025,fpi,7.828,,,graphql,
Arizona,2025,fpi,9.285,,,graphql,
San Diego State,2025,fpi,0.572,,,graphql,
San José State,2025,fpi,-12.197,,,graphql,
Stanford,2025,fpi,-3.736,,,graphql,
California,2025,fpi,-5.063,,,graphql,
UCLA,2025,fpi,-3.012,,,graphql,
USC,2025,fpi,18.969,,,graphql,
Colorado State,2025,fpi,-12.033,,,graphql,
Colorado,2025,fpi,-2.959,,,graphql,
UConn,2025,fpi,-2.128,,,graphql,
Delaware,2025,fpi,-15.43,,,graphql,
Florida State,2025,fpi,9.971,,,graphql,
Jacksonville State,2025,fpi,-9.358,,,graphql,
Florida,2025,fpi,7.332,,,graphql,
South Florida,2025,fpi,10.861,,,graphql,
Georgia Tech,2025,fpi,6.286,,,graphql,
Georgia,2025,fpi,21.71,,,graphql,
Hawai'i,2025,fpi,-6.072,,,graphql,
Iowa State,2025,fpi,9.288,,,graphql,
Boise State,2025,fpi,4.589,,,graphql,
Northwestern,2025,fpi,3.099,,,graphql,
Indiana,2025,fpi,26.613,,,graphql,
Notre Dame,2025,fpi,24.915,,,graphql,
Kentucky,2025,fpi,7.725,,,graphql,
Louisville,2025,fpi,6.799,,,graphql,
Western Kentucky,2025,fpi,-7.896,,,graphql,
LSU,2025,fpi,11.32,,,graphql,
Boston College,2025,fpi,-7.218,,,graphql,
Massachusetts,2025,fpi,-29.827,,,graphql,
Maryland,2025,fpi,-1.418,,,graphql,
Michigan State,2025,fpi,-0.339,,,graphql,
Michigan,2025,fpi,15.842,,,graphql,
Minnesota,2025,fpi,0.356,,,graphql,
Missouri,2025,fpi,14.039,,,graphql,
Ole Miss,2025,fpi,18.003,,,graphql,
Duke,2025,fpi,4.368,,,graphql,
East Carolina,2025,fpi,2.578,,,graphql,
NC State,2025,fpi,2.409,,,graphql,
North Carolina,2025,fpi,-5.992,,,graphql,
Wake Forest,2025,fpi,0.809,,,graphql,
Nebraska,2025,fpi,7.482,,,graphql,
Rutgers,2025,fpi,0.843,,,graphql,
New Mexico State,2025,fpi,-15.665,,,graphql,
New Mexico,2025,fpi,-2.43,,,graphql,
Syracuse,2025,fpi,-7.851,,,graphql,
Bowling Green,2025,fpi,-13.214,,,graphql,
Miami OH,2025,fpi,-4.727,,,graphql,
Ohio State,2025,fpi,28.111,,,graphql,
Ohio,2025,fpi,-2.973,,,graphql,
Oklahoma State,2025,fpi,-12.588,,,graphql,
Oklahoma,2025,fpi,17.334,,,graphql,
Tulsa,2025,fpi,-13.365,,,graphql,
Oregon State,2025,fpi,-11.291,,,graphql,
Penn State,2025,fpi,15.561,,,graphql,
Temple,2025,fpi,-8.44,,,graphql,
Pittsburgh,2025,fpi,9.308,,,graphql,
Clemson,2025,fpi,8.208,,,graphql,
Memphis,2025,fpi,6.294,,,graphql,
Vanderbilt,2025,fpi,16.536,,,graphql,
Baylor,2025,fpi,3.744,,,graphql,
Rice,2025,fpi,-15.29,,,graphql,
Texas A&M,2025,fpi,19.639,,,graphql,
Houston,2025,fpi,3.063,,,graphql,
North Texas,2025,fpi,6.97,,,graphql,
Texas,2025,fpi,18.237,,,graphql,
BYU,2025,fpi,17.164,,,graphql,
Utah,2025,fpi,19.89,,,graphql,
James Madison,2025,fpi,7.985,,,graphql,
Virginia,2025,fpi,6.596,,,graphql,
Virginia Tech,2025,fpi,-1.622,,,graphql,
Washington,2025,fpi,13.417,,,graphql,
Washington State,2025,fpi,-0.407,,,graphql,
Wisconsin,2025,fpi,2.791,,,graphql,
Marshall,2025,fpi,-5.14,,,graphql,
West Virginia,2025,fpi,-1.965,,,graphql,
Fresno State,2025,fpi,-6.956,,,graphql,
Georgia Southern,2025,fpi,-11.689,,,graphql,
Old Dominion,2025,fpi,3.715,,,graphql,
Louisiana,2025,fpi,-8.917,,,graphql,
Coastal Carolina,2025,fpi,-12.812,,,graphql,
Texas State,2025,fpi,-3.162,,,graphql,
Utah State,2025,fpi,-2.341,,,graphql,
Alabama,2025,fpi,21.804,,,graphql,
Kennesaw State,2025,fpi,-6.944,,,graphql,
Mississippi State,2025,fpi,5.72,,,graphql,
Army,2025,fpi,-5.847,,,graphql,
Illinois,2025,fpi,9.156,,,graphql,
Air Force,2025,fpi,-10.077,,,graphql,
Akron,2025,fpi,-17.417,,,graphql,
App State,2025,fpi,-12.382,,,graphql,
Arkansas State,2025,fpi,-9.649,,,graphql,
Ball State,2025,fpi,-18.917,,,graphql,
Buffalo,2025,fpi,-13.256,,,graphql,
UCF,2025,fpi,-0.597,,,graphql,
Central Michigan,2025,fpi,-9.911,,,graphql,
Cincinnati,2025,fpi,6.822,,,graphql,
Eastern Michigan,2025,fpi,-12.953,,,graphql,
Florida Atlantic,2025,fpi,-9.099,,,graphql,
Florida International,2025,fpi,-11.499,,,graphql,
Georgia State,2025,fpi,-18.278,,,graphql,
Iowa,2025,fpi,12.96,,,graphql,
Kansas,2025,fpi,4.385,,,graphql,
Kansas State,2025,fpi,7.459,,,graphql,
Kent State,2025,fpi,-20.35,,,graphql,
Liberty,2025,fpi,-10.687,,,graphql,
Louisiana Tech,2025,fpi,-6.6,,,graphql,
Miami,2025,fpi,19.042,,,graphql,
Middle Tennessee,2025,fpi,-18.629,,,graphql,
Navy,2025,fpi,-2.707,,,graphql,
Charlotte,2025,fpi,-21.734,,,graphql,
UL Monroe,2025,fpi,-19.996,,,graphql,
UNLV,2025,fpi,0.785,,,graphql,
Nevada,2025,fpi,-13.416,,,graphql,
Northern Illinois,2025,fpi,-13.353,,,graphql,
Oregon,2025,fpi,24.402,,,graphql,
Purdue,2025,fpi,-3.402,,,graphql,
Sam Houston,2025,fpi,-22.328,,,graphql,
SMU,2025,fpi,12.676,,,graphql,
Southern Miss,2025,fpi,-7.056,,,graphql,
South Carolina,2025,fpi,10.793,,,graphql,
Missouri State,2025,fpi,-10.102,,,graphql,
TCU,2025,fpi,8.002,,,graphql,
Tennessee,2025,fpi,17.033,,,graphql,
UTSA,2025,fpi,0.54,,,graphql,
UTEP,2025,fpi,-14.548,,,graphql,
Texas Tech,2025,fpi,20.45,,,graphql,
Toledo,2025,fpi,3.744,,,graphql,
Troy,2025,fpi,-7.268,,,graphql,
Tulane,2025,fpi,3.477,,,graphql,
Western Michigan,2025,fpi,-5.206,,,graphql,
Wyoming,2025,fpi,-10.729,,,graphql,
Auburn,2025,elo,1660.0,,,graphql,
UAB,2025,elo,1175.0,,,graphql,
South Alabama,2025,elo,1375.0,,,graphql,
Arkansas,2025,elo,1588.0,,,graphql,
Arizona State,2025,elo,1653.0,,,graphql,
Arizona,2025,elo,1651.0,,,graphql,
San Diego State,2025,elo,1530.0,,,graphql,
San José State,2025,elo,1185.0,,,graphql,
Stanford,2025,elo,1315.0,,,graphql,
California,2025,elo,1351.0,,,graphql,
UCLA,2025,elo,1313.0,,,graphql,
USC,2025,elo,1898.0,,,graphql,
Colorado State,2025,elo,1191.0,,,graphql,
Colorado,2025,elo,1338.0,,,graphql,
UConn,2025,elo,1554.0,,,graphql,
Delaware,2025,elo,1266.0,,,graphql,
Florida State,2025,elo,1606.0,,,graphql,
Jacksonville State,2025,elo,1501.0,,,graphql,
Florida,2025,elo,1543.0,,,graphql,
South Florida,2025,elo,1751.0,,,graphql,
Georgia Tech,2025,elo,1573.0,,,graphql,
Georgia,2025,elo,2048.0,,,graphql,
Hawai'i,2025,elo,1421.0,,,graphql,
Iowa State,2025,elo,1655.0,,,graphql,
Boise State,2025,elo,1621.0,,,graphql,
Northwestern,2025,elo,1531.0,,,graphql,
Indiana,2025,elo,2142.0,,,graphql,
Notre Dame,2025,elo,2263.0,,,graphql,
Kentucky,2025,elo,1578.0,,,graphql,
Louisville,2025,elo,1631.0,,,graphql,
Western Kentucky,2025,elo,1401.0,,,graphql,
LSU,2025,elo,1690.0,,,graphql,
Boston College,2025,elo,1311.0,,,graphql,
Massachusetts,2025,elo,748.0,,,graphql,
Maryland,2025,elo,1414.0,,,graphql,
Michigan State,2025,elo,1382.0,,,graphql,
Michigan,2025,elo,1825.0,,,graphql,
Minnesota,2025,elo,1491.0,,,graphql,
Missouri,2025,elo,1748.0,,,graphql,
Ole Miss,2025,elo,1959.0,,,graphql,
Duke,2025,elo,1573.0,,,graphql,
East Carolina,2025,elo,1491.0,,,graphql,
NC State,2025,elo,1481.0,,,graphql,
North Carolina,2025,elo,1364.0,,,graphql,
Wake Forest,2025,elo,1542.0,,,graphql,
Nebraska,2025,elo,1611.0,,,graphql,
Rutgers,2025,elo,1445.0,,,graphql,
New Mexico State,2025,elo,1188.0,,,graphql,
New Mexico,2025,elo,1491.0,,,graphql,
Syracuse,2025,elo,1230.0,,,graphql,
Bowling Green,2025,elo,1230.0,,,graphql,
Miami OH,2025,elo,1451.0,,,graphql,
Ohio State,2025,elo,2158.0,,,graphql,
Ohio,2025,elo,1572.0,,,graphql,
Oklahoma State,2025,elo,1084.0,,,graphql,
Oklahoma,2025,elo,1824.0,,,graphql,
Tulsa,2025,elo,1119.0,,,graphql,
Oregon State,2025,elo,1175.0,,,graphql,
Penn State,2025,elo,1975.0,,,graphql,
Temple,2025,elo,1234.0,,,graphql,
Pittsburgh,2025,elo,1691.0,,,graphql,
Clemson,2025,elo,1727.0,,,graphql,
Memphis,2025,elo,1660.0,,,graphql,
Vanderbilt,2025,elo,1827.0,,,graphql,
Baylor,2025,elo,1526.0,,,graphql,
Rice,2025,elo,1144.0,,,graphql,
Texas A&M,2025,elo,1896.0,,,graphql,
Houston,2025,elo,1479.0,,,graphql,
North Texas,2025,elo,1741.0,,,graphql,
Texas,2025,elo,1880.0,,,graphql,
BYU,2025,elo,1781.0,,,graphql,
Utah,2025,elo,1971.0,,,graphql,
James Madison,2025,elo,1874.0,,,graphql,
Virginia,2025,elo,1604.0,,,graphql,
Virginia Tech,2025,elo,1409.0,,,graphql,
Washington,2025,elo,1802.0,,,graphql,
Washington State,2025,elo,1508.0,,,graphql,
Wisconsin,2025,elo,1521.0,,,graphql,
Marshall,2025,elo,1495.0,,,graphql,
West Virginia,2025,elo,1355.0,,,graphql,
Fresno State,2025,elo,1478.0,,,graphql,
Georgia Southern,2025,elo,1250.0,,,graphql,
Old Dominion,2025,elo,1635.0,,,graphql,
Louisiana,2025,elo,1354.0,,,graphql,
Coastal Carolina,2025,elo,1228.0,,,graphql,
Texas State,2025,elo,1533.0,,,graphql,
Utah State,2025,elo,1455.0,,,graphql,
Alabama,2025,elo,1966.0,,,graphql,
Kennesaw State,2025,elo,1385.0,,,graphql,
Mississippi State,2025,elo,1492.0,,,graphql,
Army,2025,elo,1504.0,,,graphql,
Illinois,2025,elo,1576.0,,,graphql,
Air Force,2025,elo,1350.0,,,graphql,
Akron,2025,elo,1101.0,,,graphql,
App State,2025,elo,1252.0,,,graphql,
Arkansas State,2025,elo,1302.0,,,graphql,
Ball State,2025,elo,1018.0,,,graphql,
Buffalo,2025,elo,1288.0,,,graphql,
UCF,2025,elo,1464.0,,,graphql,
Central Michigan,2025,elo,1291.0,,,graphql,
Cincinnati,2025,elo,1569.0,,,graphql,
Eastern Michigan,2025,elo,1246.0,,,graphql,
Florida Atlantic,2025,elo,1263.0,,,graphql,
Florida International,2025,elo,1343.0,,,graphql,
Georgia State,2025,elo,1104.0,,,graphql,
Iowa,2025,elo,1902.0,,,graphql,
Kansas,2025,elo,1499.0,,,graphql,
Kansas State,2025,elo,1680.0,,,graphql,
Kent State,2025,elo,974.0,,,graphql,
Liberty,2025,elo,1457.0,,,graphql,
Louisiana Tech,2025,elo,1407.0,,,graphql,
Miami,2025,elo,1907.0,,,graphql,
Middle Tennessee,2025,elo,1148.0,,,graphql,
Navy,2025,elo,1485.0,,,graphql,
Charlotte,2025,elo,1035.0,,,graphql,
UL Monroe,2025,elo,1013.0,,,graphql,
UNLV,2025,elo,1663.0,,,graphql,
Nevada,2025,elo,1303.0,,,graphql,
Northern Illinois,2025,elo,1260.0,,,graphql,
Oregon,2025,elo,2086.0,,,graphql,
Purdue,2025,elo,1276.0,,,graphql,
Sam Houston,2025,elo,1068.0,,,graphql,
SMU,2025,elo,1860.0,,,graphql,
Southern Miss,2025,elo,1297.0,,,graphql,
South Carolina,2025,elo,1730.0,,,graphql,
Missouri State,2025,elo,1366.0,,,graphql,
TCU,2025,elo,1602.0,,,graphql,
Tennessee,2025,elo,1856.0,,,graphql,
UTSA,2025,elo,1585.0,,,graphql,
UTEP,2025,elo,1208.0,,,graphql,
Texas Tech,2025,elo,1997.0,,,graphql,
Toledo,2025,elo,1642.0,,,graphql,
Troy,2025,elo,1362.0,,,graphql,
Tulane,2025,elo,1575.0,,,graphql,
Western Michigan,2025,elo,1407.0,,,graphql,
Wyoming,2025,elo,1333.0,,,graphql,
Auburn,2025,srs,10.5,,,graphql,
UAB,2025,srs,-14.8,,,graphql,
South Alabama,2025,srs,-12.0,,,graphql,
Arkansas,2025,srs,6.1,,,graphql,
Arizona State,2025,srs,7.5,,,graphql,
Arizona,2025,srs,12.2,,,graphql,
San Diego State,2025,srs,3.2,,,graphql,
San José State,2025,srs,-13.2,,,graphql,
Stanford,2025,srs,-4.4,,,graphql,
California,2025,srs,-6.7,,,graphql,
UCLA,2025,srs,-1.3,,,graphql,
USC,2025,srs,15.8,,,graphql,
Colorado State,2025,srs,-13.1,,,graphql,
Colorado,2025,srs,-2.2,,,graphql,
UConn,2025,srs,-2.2,,,graphql,
Delaware,2025,srs,-15.5,,,graphql,
Florida State,2025,srs,9.8,,,graphql,
Jacksonville State,2025,srs,-10.3,,,graphql,
Florida,2025,srs,4.7,,,graphql,
South Florida,2025,srs,14.2,,,graphql,
Georgia Tech,2025,srs,6.6,,,graphql,
Georgia,2025,srs,18.4,,,graphql,
Hawai'i,2025,srs,-4.7,,,graphql,
Iowa State,2025,srs,10.4,,,graphql,
Boise State,2025,srs,4.3,,,graphql,
Northwestern,2025,srs,2.7,,,graphql,
Indiana,2025,srs,24.9,,,graphql,
Notre Dame,2025,srs,23.7,,,graphql,
Kentucky,2025,srs,5.7,,,graphql,
Louisville,2025,srs,5.8,,,graphql,
Western Kentucky,2025,srs,-4.5,,,graphql,
LSU,2025,srs,9.2,,,graphql,
Boston College,2025,srs,-8.3,,,graphql,
Massachusetts,2025,srs,-31.5,,,graphql,
Maryland,2025,srs,0.1,,,graphql,
Michigan State,2025,srs,-2.3,,,graphql,
Michigan,2025,srs,13.0,,,graphql,
Minnesota,2025,srs,-1.1,,,graphql,
Missouri,2025,srs,12.0,,,graphql,
Ole Miss,2025,srs,15.2,,,graphql,
Duke,2025,srs,2.6,,,graphql,
East Carolina,2025,srs,3.8,,,graphql,
NC State,2025,srs,3.8,,,graphql,
North Carolina,2025,srs,-6.8,,,graphql,
Wake Forest,2025,srs,3.7,,,graphql,
Nebraska,2025,srs,4.2,,,graphql,
Rutgers,2025,srs,1.4,,,graphql,
New Mexico State,2025,srs,-14.3,,,graphql,
New Mexico,2025,srs,-0.4,,,graphql,
Syracuse,2025,srs,-5.3,,,graphql,
Bowling Green,2025,srs,-15.2,,,graphql,
Miami OH,2025,srs,-5.1,,,graphql,
Ohio State,2025,srs,27.2,,,graphql,
Ohio,2025,srs,-4.1,,,graphql,
Oklahoma State,2025,srs,-11.7,,,graphql,
Oklahoma,2025,srs,15.8,,,graphql,
Tulsa,2025,srs,-10.5,,,graphql,
Oregon State,2025,srs,-12.6,,,graphql,
Penn State,2025,srs,13.6,,,graphql,
Temple,2025,srs,-6.8,,,graphql,
Pittsburgh,2025,srs,11.9,,,graphql,
Clemson,2025,srs,4.6,,,graphql,
Memphis,2025,srs,5.8,,,graphql,
Vanderbilt,2025,srs,16.2,,,graphql,
Baylor,2025,srs,1.6,,,graphql,
Rice,2025,srs,-13.5,,,graphql,
Texas A&M,2025,srs,19.1,,,graphql,
Houston,2025,srs,5.7,,,graphql,
North Texas,2025,srs,11.1,,,graphql,
Texas,2025,srs,12.0,,,graphql,
BYU,2025,srs,19.0,,,graphql,
Utah,2025,srs,22.6,,,graphql,
James Madison,2025,srs,8.2,,,graphql,
Virginia,2025,srs,8.8,,,graphql,
Virginia Tech,2025,srs,-4.8,,,graphql,
Washington,2025,srs,16.8,,,graphql,
Washington State,2025,srs,3.6,,,graphql,
Wisconsin,2025,srs,3.3,,,graphql,
Marshall,2025,srs,-5.4,,,graphql,
West Virginia,2025,srs,-1.7,,,graphql,
Fresno State,2025,srs,-5.8,,,graphql,
Georgia Southern,2025,srs,-13.2,,,graphql,
Old Dominion,2025,srs,4.0,,,graphql,
Louisiana,2025,srs,-10.4,,,graphql,
Coastal Carolina,2025,srs,-11.6,,,graphql,
Texas State,2025,srs,-4.0,,,graphql,
Utah State,2025,srs,-1.7,,,graphql,
Alabama,2025,srs,17.4,,,graphql,
Kennesaw State,2025,srs,-4.0,,,graphql,
Mississippi State,2025,srs,5.4,,,graphql,
Army,2025,srs,-4.4,,,graphql,
Illinois,2025,srs,11.7,,,graphql,
Air Force,2025,srs,-9.4,,,graphql,
Akron,2025,srs,-14.3,,,graphql,
App State,2025,srs,-12.5,,,graphql,
Arkansas State,2025,srs,-11.3,,,graphql,
Ball State,2025,srs,-18.6,,,graphql,
Buffalo,2025,srs,-14.4,,,graphql,
UCF,2025,srs,-0.2,,,graphql,
Central Michigan,2025,srs,-6.4,,,graphql,
Cincinnati,2025,srs,7.0,,,graphql,
Eastern Michigan,2025,srs,-16.2,,,graphql,
Florida Atlantic,2025,srs,-9.6,,,graphql,
Florida International,2025,srs,-10.7,,,graphql,
Georgia State,2025,srs,-19.6,,,graphql,
Iowa,2025,srs,11.1,,,graphql,
Kansas,2025,srs,3.2,,,graphql,
Kansas State,2025,srs,7.1,,,graphql,
Kent State,2025,srs,-15.8,,,graphql,
Liberty,2025,srs,-10.3,,,graphql,
Louisiana Tech,2025,srs,-4.7,,,graphql,
Miami,2025,srs,18.8,,,graphql,
Middle Tennessee,2025,srs,-19.6,,,graphql,
Navy,2025,srs,-1.0,,,graphql,
Charlotte,2025,srs,-21.9,,,graphql,
UL Monroe,2025,srs,-20.8,,,graphql,
UNLV,2025,srs,-0.7,,,graphql,
Nevada,2025,srs,-12.5,,,graphql,
Northern Illinois,2025,srs,-16.5,,,graphql,
Oregon,2025,srs,22.2,,,graphql,
Purdue,2025,srs,-2.1,,,graphql,
Sam Houston,2025,srs,-21.7,,,graphql,
SMU,2025,srs,11.0,,,graphql,
Southern Miss,2025,srs,-7.4,,,graphql,
South Carolina,2025,srs,6.4,,,graphql,
Missouri State,2025,srs,-7.0,,,graphql,
TCU,2025,srs,6.8,,,graphql,
Tennessee,2025,srs,15.5,,,graphql,
UTSA,2025,srs,1.0,,,graphql,
UTEP,2025,srs,-15.6,,,graphql,
Texas Tech,2025,srs,24.0,,,graphql,
Toledo,2025,srs,5.8,,,graphql,
Troy,2025,srs,-9.3,,,graphql,
Tulane,2025,srs,3.5,,,graphql,
Western Michigan,2025,srs,-2.9,,,graphql,
Wyoming,2025,srs,-10.1,,,graphql,
North Dakota State,2025,coleman,24.00778339631213,,,,0.1.0
Jacksonville State,2025,coleman,20.729828850014112,,,,0.1.0
James Madison,2025,coleman,18.80410559240881,,,,0.1.0
Alabama,2025,coleman,18.525184204813772,,,,0.1.0
Tarleton State,2025,coleman,18.19117275045914,,,,0.1.0
Ohio State,2025,coleman,17.703015412966842,,,,0.1.0
Georgia,2025,coleman,17.251701065928707,,,,0.1.0
Montana State,2025,coleman,16.92136602004089,,,,0.1.0
Harvard,2025,coleman,16.66430285212438,,,,0.1.0
Penn State,2025,coleman,15.890057706065658,,,,0.1.0
Clemson,2025,coleman,15.762263208566427,,,,0.1.0
Montana,2025,coleman,15.63864736715546,,,,0.1.0
Missouri State,2025,coleman,14.446263612874318,,,,0.1.0
Notre Dame,2025,coleman,14.111088177859308,,,,0.1.0
Delaware,2025,coleman,13.872210549589553,,,,0.1.0
North Dakota,2025,coleman,13.583222789950891,,,,0.1.0
Michigan,2025,coleman,12.966591699459737,,,,0.1.0
Mercer,2025,coleman,12.249247539743134,,,,0.1.0
Lehigh,2025,coleman,11.782989409072727,,,,0.1.0
Sacramento State,2025,coleman,10.597661180333517,,,,0.1.0
Iowa,2025,coleman,10.465563717098439,,,,0.1.0
South Dakota State,2025,coleman,10.399035022106924,,,,0.1.0
LSU,2025,coleman,9.980741463384753,,,,0.1.0
Illinois State,2025,coleman,9.930802405235037,,,,0.1.0
Monmouth,2025,coleman,9.618293302589576,,,,0.1.0
Kennesaw State,2025,coleman,9.005401426246364,,,,0.1.0
Liberty,2025,coleman,8.75146143170113,,,,0.1.0
Washington,2025,coleman,8.454854761114136,,,,0.1.0
Southern Utah,2025,coleman,8.429134343610526,,,,0.1.0
Auburn,2025,coleman,7.987420403823913,,,,0.1.0
Southern Illinois,2025,coleman,7.927485466796227,,,,0.1.0
Stephen F. Austin,2025,coleman,7.847062238645229,,,,0.1.0
Oklahoma,2025,coleman,7.846726043921082,,,,0.1.0
Texas A&M,2025,coleman,7.800093771550628,,,,0.1.0
Rhode Island,2025,coleman,7.796248125487166,,,,0.1.0
Kansas State,2025,coleman,7.794290826651093,,,,0.1.0
New Hampshire,2025,coleman,7.792731453598185,,,,0.1.0
Oregon,2025,coleman,7.499072915389888,,,,0.1.0
Utah,2025,coleman,7.071101535891271,,,,0.1.0
Memphis,2025,coleman,7.058811139307627,,,,0.1.0
Sam Houston,2025,coleman,6.7720449716180156,,,,0.1.0
West Georgia,2025,coleman,6.6529933076082575,,,,0.1.0
Ole Miss,2025,coleman,6.64975966346787,,,,0.1.0
Towson,2025,coleman,6.400231454072092,,,,0.1.0
Princeton,2025,coleman,6.071677767156292,,,,0.1.0
Northern Arizona,2025,coleman,6.062298070516144,,,,0.1.0
Idaho,2025,coleman,5.920865641015467,,,,0.1.0
Tennessee,2025,coleman,5.813195117886041,,,,0.1.0
Youngstown State,2025,coleman,5.759621449713627,,,,0.1.0
Tennessee Tech,2025,coleman,5.740038738533192,,,,0.1.0
Texas,2025,coleman,5.711399478396734,,,,0.1.0
UC Davis,2025,coleman,5.529307567671417,,,,0.1.0
Texas Tech,2025,coleman,5.510320226558502,,,,0.1.0
Fresno State,2025,coleman,5.360097162650526,,,,0.1.0
Abilene Christian,2025,coleman,5.199990350589767,,,,0.1.0
Air Force,2025,coleman,5.063837844432587,,,,0.1.0
Iowa State,2025,coleman,5.029272420361254,,,,0.1.0
Army,2025,coleman,4.834262027898218,,,,0.1.0
North Carolina,2025,coleman,4.794775960057844,,,,0.1.0
Villanova,2025,coleman,4.37764404223172,,,,0.1.0
St. Thomas (MN),2025,coleman,4.337232117664177,,,,0.1.0
Yale,2025,coleman,4.014954406467057,,,,0.1.0
Louisville,2025,coleman,4.013856352422431,,,,0.1.0
Alabama State,2025,coleman,3.9361782021857916,,,,0.1.0
Western Kentucky,2025,coleman,3.9276659895377737,,,,0.1.0
Austin Peay,2025,coleman,3.9158403287776054,,,,0.1.0
SMU,2025,coleman,3.853621674750043,,,,0.1.0
USC,2025,coleman,3.8313898426087967,,,,0.1.0
Kentucky,2025,coleman,3.806984527447325,,,,0.1.0
SE Louisiana,2025,coleman,3.7446582998698155,,,,0.1.0
Washington State,2025,coleman,3.594930209304902,,,,0.1.0
Missouri,2025,coleman,3.5502969762600323,,,,0.1.0
Baylor,2025,coleman,3.5141022933439636,,,,0.1.0
Mississippi State,2025,coleman,3.3691349216533872,,,,0.1.0
Minnesota,2025,coleman,3.361302467059076,,,,0.1.0
UCF,2025,coleman,3.115479781163401,,,,0.1.0
Wake Forest,2025,coleman,2.991044828236163,,,,0.1.0
Boise State,2025,coleman,2.965102742146887,,,,0.1.0
Gardner-Webb,2025,coleman,2.8312009318192626,,,,0.1.0
Dartmouth,2025,coleman,2.7532435064858802,,,,0.1.0
App State,2025,coleman,2.689025262133277,,,,0.1.0
Wyoming,2025,coleman,2.610454138889894,,,,0.1.0
Western Carolina,2025,coleman,2.5978529507347563,,,,0.1.0
Pennsylvania,2025,coleman,2.536951645066133,,,,0.1.0
Indiana,2025,coleman,2.488709874848218,,,,0.1.0
Nebraska,2025,coleman,2.465360601635024,,,,0.1.0
South Dakota,2025,coleman,2.151347964653504,,,,0.1.0
South Carolina,2025,coleman,2.1360941106710314,,,,0.1.0
Wisconsin,2025,coleman,2.0834575310056067,,,,0.1.0
Ohio,2025,coleman,2.0095267757275526,,,,0.1.0
Pittsburgh,2025,coleman,1.9924528094080385,,,,0.1.0
Wofford,2025,coleman,1.8507858305434786,,,,0.1.0
Jackson State,2025,coleman,1.811140896740346,,,,0.1.0
Holy Cross,2025,coleman,1.7269881767863469,,,,0.1.0
Northern Colorado,2025,coleman,1.7269388222811237,,,,0.1.0
Florida State,2025,coleman,1.7249797110398246,,,,0.1.0
Florida,2025,coleman,1.7249540632746578,,,,0.1.0
Georgia Tech,2025,coleman,1.6994563257386526,,,,0.1.0
San Diego State,2025,coleman,1.66361850704694,,,,0.1.0
East Tennessee State,2025,coleman,1.5986206614572165,,,,0.1.0
Idaho State,2025,coleman,1.531965426195577,,,,0.1.0
Houston,2025,coleman,1.4287976834282023,,,,0.1.0
North Carolina Central,2025,coleman,1.35121208272386,,,,0.1.0
Troy,2025,coleman,1.24604636319307,,,,0.1.0
Lamar,2025,coleman,1.1601026286900602,,,,0.1.0
Maine,2025,coleman,1.0914596815678168,,,,0.1.0
Cal Poly,2025,coleman,1.0586649647849011,,,,0.1.0
Navy,2025,coleman,0.9852353207685054,,,,0.1.0
UT Rio Grande Valley,2025,coleman,0.9381183026424065,,,,0.1.0
