USAGE SUMMARY
Metric,Value
Total API Calls,35270
Remaining Calls,73629
Unique Endpoints,10
Average Calls Per Day,1533.48
Account Type,api
Patron Level,3

TRENDS
Metric,Value
Last 30 Days,35270
Previous 30 Days,0
Change Percentage,0.00%
Trend,stable

DAILY USAGE
Date,API Calls,Unique Endpoints
2025-11-19T00:00:00.000Z,27822,7
2025-11-18T00:00:00.000Z,2453,9
2025-11-17T00:00:00.000Z,101,7
2025-11-15T00:00:00.000Z,9,1
2025-11-14T00:00:00.000Z,126,7
2025-11-07T00:00:00.000Z,15,3
2025-11-06T00:00:00.000Z,1,1
2025-11-05T00:00:00.000Z,17,5
2025-11-03T00:00:00.000Z,802,5
2025-11-02T00:00:00.000Z,631,8
2025-10-27T00:00:00.000Z,43,8
2025-10-26T00:00:00.000Z,46,6
2025-10-25T00:00:00.000Z,2998,8
2025-10-24T00:00:00.000Z,2,2
2025-10-23T00:00:00.000Z,6,2
2025-10-22T00:00:00.000Z,69,7
2025-10-21T00:00:00.000Z,15,2
2025-10-15T00:00:00.000Z,7,1
2025-10-14T00:00:00.000Z,8,1
2025-09-21T00:00:00.000Z,62,5
2025-09-20T00:00:00.000Z,2,2
2025-09-19T00:00:00.000Z,13,2
2025-09-13T00:00:00.000Z,22,3

WEEKLY USAGE
Week Start,API Calls,Unique Endpoints
2025-11-17T00:00:00.000Z,30376,13
2025-11-10T00:00:00.000Z,135,7
2025-11-03T00:00:00.000Z,835,7
2025-10-27T00:00:00.000Z,674,9
2025-10-20T00:00:00.000Z,3136,13
2025-10-13T00:00:00.000Z,15,1
2025-09-15T00:00:00.000Z,77,5
2025-09-08T00:00:00.000Z,22,3

MONTHLY USAGE
Month,API Calls,Unique Endpoints
2025-11-01T00:00:00.000Z,31977,18
2025-10-01T00:00:00.000Z,3194,15
2025-09-01T00:00:00.000Z,99,7

ENDPOINT USAGE
Endpoint,Count,Percentage,Last Used,First Used
"/games",14586,41.36%,2025-11-19T18:18:59.847Z,2025-09-13T19:36:28.563Z
"/lines",14266,40.45%,2025-11-19T18:19:02.692Z,2025-09-21T17:20:20.753Z
"/plays",4543,12.88%,2025-11-18T20:42:38.558Z,2025-10-25T17:48:06.371Z
"/stats/season/advanced",1430,4.05%,2025-11-19T18:20:42.895Z,2025-10-27T04:30:28.632Z
"/rankings",56,0.16%,2025-11-07T20:27:05.922Z,2025-09-21T17:53:45.899Z
"/games/teams",52,0.15%,2025-11-17T20:09:28.222Z,2025-11-14T17:17:20.680Z
"/stats/game/advanced",50,0.14%,2025-11-17T20:08:40.779Z,2025-11-14T17:16:52.073Z
"/drives",48,0.14%,2025-11-17T20:09:22.633Z,2025-11-14T19:18:52.388Z
"/records",42,0.12%,2025-11-05T18:21:18.990Z,2025-10-25T03:55:47.935Z
"/talent",41,0.12%,2025-11-19T18:20:42.799Z,2025-10-22T14:36:51.958Z

RECENT ACTIVITY
Endpoint,Timestamp,User Agent,API Version
"/stats/season/advanced",2025-11-19T18:20:42.895Z,"OpenAPI-Generator/5.12.1/python",2
"/talent",2025-11-19T18:20:42.799Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:02.692Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:02.521Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:02.333Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:02.126Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:01.928Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:01.749Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:01.563Z,"OpenAPI-Generator/5.12.1/python",2
"/lines",2025-11-19T18:19:01.338Z,"OpenAPI-Generator/5.12.1/python",2

EXPORT METADATA
Field,Value
Generated At,2025-11-19T18:21:31.112Z
Export Date,2025-11-19T18:21:35.235Z
History Limit,90 days
Data Start Date,2025-08-21
