id,start_date,season,season_type,week,neutral_site,home_team,home_conference,home_elo,home_talent,away_team,away_conference,away_talent,away_elo,home_points,away_points,margin,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense
401754528,2025-09-05 23:00:00+00:00,2025,regular,2,False,Louisville,,1709.0,700.77,James Madison,,459.53,1882.0,28.0,14.0,14.0,-4.0,0.15021847370812702,-0.19407262067092682,0.19407262067092682,-0.15021847370812702,0.25155642207168494,-0.16304727561264915,0.16304727561264915,-0.25155642207168494,0.04585519896224584,-0.28710921901148634,0.28710921901148634,-0.04585519896224584,0.14647188448677056,-0.10177246707908721,0.10177246707908721,-0.14647188448677056,0.17789473684210527,-0.08673464649560264,0.08673464649560264,-0.17789473684210527,0.030972271596160672,-0.11100219000938577,0.11100219000938577,-0.030972271596160672,0.4485694303947647,-0.5201219977125429,0.5201219977125429,-0.4485694303947647,0.4818603024739925,-0.38665650019062137,0.38665650019062137,-0.4818603024739925,1.724076779938306,-0.8854746473503623,0.8854746473503623,-1.724076779938306,-0.14630270902274845,-0.11704582269405028,0.11704582269405028,0.14630270902274845,0.10654862631063411,-0.07390206389185972,0.07390206389185972,-0.10654862631063411,-0.4664656488425254,-0.34628094942421783,0.34628094942421783,0.4664656488425254,0.199,0.109,0.09,0.16499999999999998,0.094,0.071,0.16499999999999998,0.094,0.071,0.199,0.109,0.09,3.6323529411764706,3.9873417721518987,3.3,3.2285714285714286,68.4,71.1,66.9,73.3
401752817,2025-09-05 23:30:00+00:00,2025,regular,2,False,Northwestern,,1526.0,677.97,Western Illinois,,500.0,1500.0,42.0,7.0,35.0,6.5,0.1712429543889724,0.16051082938695582,0.16770763351951784,0.16293805078845444,0.11383552979095928,0.107462110749888,0.11079190788032667,0.10875669697517706,0.2528836369917089,0.24064309179953255,0.24963536789607663,0.2434879513018182,0.4267684082446299,0.4202842060205795,0.4248643264818932,0.42190555847754374,0.4751745468735015,0.47037083922966055,0.47353354958137195,0.4714042712338365,0.3198301980094905,0.31658240745639804,0.31902313125789333,0.3176047752581618,2.968937128879862,2.9482057122769536,2.9595401173449654,2.9512373880769442,1.094991571868598,1.0850394864813446,1.0900136662783018,1.0875354379496092,1.306961961280104,1.2908766915531364,1.300782349703933,1.2915841096562115,1.2343041460919397,1.234005839649907,1.2340468527762865,1.2339374743680174,0.9630219937064877,0.9619194026437636,0.9620158574902206,0.9620762499232678,1.5953363303470791,1.5931006301862627,1.594962437175384,1.5935746725300006,0.1720324743536471,0.10909641951150133,0.06293605484214573,0.1718748504053531,0.10896275643195362,0.06291209397339945,0.17201399415050214,0.10791890636027937,0.06409508779022273,0.17190082866886836,0.10782765706291676,0.06407317160595151,3.605098238050428,3.6144472832894534,3.625834723040053,3.603738684785925,70.10714601769912,70.86637168141593,70.11243362831857,70.86763274336283
401752826,2025-09-05 23:30:00+00:00,2025,regular,2,False,Maryland,,1440.0,699.31,Northern Illinois,,471.01,1252.0,20.0,9.0,11.0,4.0,-0.09269721239366314,0.03750851524223223,-0.03750851524223223,0.09269721239366314,-0.1577624035710866,0.0002364953865421765,-0.0002364953865421765,0.1577624035710866,-0.028585873599518363,0.10086078665213714,-0.10086078665213714,0.028585873599518363,-0.06145806649930835,0.08328204496963726,-0.08328204496963726,0.06145806649930835,-0.06464889075034086,0.08012611437268974,-0.08012611437268974,0.06464889075034086,-0.039046121593291405,0.059759026809236004,-0.059759026809236004,0.039046121593291405,-0.41469717577406184,0.28479080670641554,-0.28479080670641554,0.41469717577406184,-0.26813700651607675,0.14349233042857867,-0.14349233042857867,0.26813700651607675,0.36175338471522167,-0.3414615502216787,0.3414615502216787,-0.36175338471522167,0.10249393250320016,-0.05739266061251391,0.05739266061251391,-0.10249393250320016,0.059517707987169266,-0.2180142953654437,0.2180142953654437,-0.059517707987169266,-0.009623222475123816,-0.03649002067462814,0.03649002067462814,0.009623222475123816,0.106,0.063,0.043,0.14200000000000002,0.082,0.06,0.14200000000000002,0.082,0.06,0.106,0.063,0.043,3.2,2.75,3.2419354838709675,3.3043478260869565,69.5,71.8,72.7,68.3
401760363,2025-09-06 01:00:00+00:00,2025,regular,2,False,Boise State,,1589.0,610.65,Eastern Washington,,500.0,1500.0,51.0,14.0,37.0,-13.5,0.1712429543889724,0.16051082938695582,0.16770763351951784,0.16293805078845444,0.11383552979095928,0.107462110749888,0.11079190788032667,0.10875669697517706,0.2528836369917089,0.24064309179953255,0.24963536789607663,0.2434879513018182,0.4267684082446299,0.4202842060205795,0.4248643264818932,0.42190555847754374,0.4751745468735015,0.47037083922966055,0.47353354958137195,0.4714042712338365,0.3198301980094905,0.31658240745639804,0.31902313125789333,0.3176047752581618,2.968937128879862,2.9482057122769536,2.9595401173449654,2.9512373880769442,1.094991571868598,1.0850394864813446,1.0900136662783018,1.0875354379496092,1.306961961280104,1.2908766915531364,1.300782349703933,1.2915841096562115,1.2343041460919397,1.234005839649907,1.2340468527762865,1.2339374743680174,0.9630219937064877,0.9619194026437636,0.9620158574902206,0.9620762499232678,1.5953363303470791,1.5931006301862627,1.594962437175384,1.5935746725300006,0.1720324743536471,0.10909641951150133,0.06293605484214573,0.1718748504053531,0.10896275643195362,0.06291209397339945,0.17201399415050214,0.10791890636027937,0.06409508779022273,0.17190082866886836,0.10782765706291676,0.06407317160595151,3.605098238050428,3.6144472832894534,3.625834723040053,3.603738684785925,70.10714601769912,70.86637168141593,70.11243362831857,70.86763274336283
401754529,2025-09-06 16:00:00+00:00,2025,regular,2,False,Pittsburgh,,1665.0,681.21,Central Michigan,,481.16,1293.0,45.0,17.0,28.0,-4.0,0.11632093967737349,-0.09065740998629974,0.09065740998629974,-0.11632093967737349,-0.004391953055339376,-0.08686185327927365,0.08686185327927365,0.004391953055339376,0.22296635070489007,-0.2822475674882218,0.2822475674882218,-0.22296635070489007,-0.002445681606481398,-0.07660344058493818,0.07660344058493818,0.002445681606481398,-0.012163105711492816,-0.09345204305061577,0.09345204305061577,0.012163105711492816,0.030321263565058543,-0.011336256270490175,0.011336256270490175,-0.030321263565058543,-0.15152341410010095,-0.653168243004592,0.653168243004592,0.15152341410010095,-0.13003243064592762,-0.16665750951689495,0.16665750951689495,0.13003243064592762,-0.3077193199892587,-0.3592559161728348,0.3592559161728348,0.3077193199892587,0.20692512700102328,0.2047316931013159,-0.2047316931013159,-0.20692512700102328,-0.012473965694394518,0.08262146125684533,-0.08262146125684533,0.012473965694394518,0.2999850639151611,-0.06416724728587031,0.06416724728587031,-0.2999850639151611,0.158,0.085,0.073,0.198,0.129,0.069,0.198,0.129,0.069,0.158,0.085,0.073,3.8205128205128207,3.8214285714285716,4.204081632653061,3.2727272727272725,64.7,71.2,70.8,70.9
401754618,2025-09-06 16:00:00+00:00,2025,regular,2,False,Syracuse,,1304.0,727.83,UConn,,568.12,1568.0,27.0,20.0,7.0,3.5,-0.04702996089994707,-0.0675012423438209,0.0675012423438209,0.04702996089994707,-0.11765252028708897,-0.10995414697474096,0.10995414697474096,0.11765252028708897,-0.008181154510224387,-0.03398312104156287,0.03398312104156287,0.008181154510224387,-0.04441096387729171,-0.004142127489866754,0.004142127489866754,0.04441096387729171,-0.044111955720096074,-0.014842535787321087,0.014842535787321087,0.044111955720096074,-0.0151132440852067,0.0035269621382739147,-0.0035269621382739147,0.0151132440852067,-0.4584050334600591,-0.02428412566027216,0.02428412566027216,0.4584050334600591,-0.18779133966221262,0.12379760911870985,-0.12379760911870985,0.18779133966221262,-0.3214537154375745,-0.0912427022518767,0.0912427022518767,0.3214537154375745,0.07520180381276087,-0.11213141190847797,0.11213141190847797,-0.07520180381276087,-0.031256681633155314,-0.08087221460119087,0.08087221460119087,0.031256681633155314,0.07376047471444114,-0.13879800886123728,0.13879800886123728,-0.07376047471444114,0.159,0.099,0.06,0.131,0.082,0.049,0.131,0.082,0.049,0.159,0.099,0.06,3.4107142857142856,4.4714285714285715,4.064516129032258,3.574074074074074,71.9,71.3,69.2,75.3
401752813,2025-09-06 16:00:00+00:00,2025,regular,2,False,Minnesota,,1496.0,711.04,Northwestern State,,500.0,1500.0,66.0,0.0,66.0,-3.0,0.1712429543889724,0.16051082938695582,0.16770763351951784,0.16293805078845444,0.11383552979095928,0.107462110749888,0.11079190788032667,0.10875669697517706,0.2528836369917089,0.24064309179953255,0.24963536789607663,0.2434879513018182,0.4267684082446299,0.4202842060205795,0.4248643264818932,0.42190555847754374,0.4751745468735015,0.47037083922966055,0.47353354958137195,0.4714042712338365,0.3198301980094905,0.31658240745639804,0.31902313125789333,0.3176047752581618,2.968937128879862,2.9482057122769536,2.9595401173449654,2.9512373880769442,1.094991571868598,1.0850394864813446,1.0900136662783018,1.0875354379496092,1.306961961280104,1.2908766915531364,1.300782349703933,1.2915841096562115,1.2343041460919397,1.234005839649907,1.2340468527762865,1.2339374743680174,0.9630219937064877,0.9619194026437636,0.9620158574902206,0.9620762499232678,1.5953363303470791,1.5931006301862627,1.594962437175384,1.5935746725300006,0.1720324743536471,0.10909641951150133,0.06293605484214573,0.1718748504053531,0.10896275643195362,0.06291209397339945,0.17201399415050214,0.10791890636027937,0.06409508779022273,0.17190082866886836,0.10782765706291676,0.06407317160595151,3.605098238050428,3.6144472832894534,3.625834723040053,3.603738684785925,70.10714601769912,70.86637168141593,70.11243362831857,70.86763274336283
401754621,2025-09-06 16:00:00+00:00,2025,regular,2,False,Florida State,,1638.0,828.45,East Texas A&M,,500.0,1500.0,77.0,3.0,74.0,-7.0,0.1712429543889724,0.16051082938695582,0.16770763351951784,0.16293805078845444,0.11383552979095928,0.107462110749888,0.11079190788032667,0.10875669697517706,0.2528836369917089,0.24064309179953255,0.24963536789607663,0.2434879513018182,0.4267684082446299,0.4202842060205795,0.4248643264818932,0.42190555847754374,0.4751745468735015,0.47037083922966055,0.47353354958137195,0.4714042712338365,0.3198301980094905,0.31658240745639804,0.31902313125789333,0.3176047752581618,2.968937128879862,2.9482057122769536,2.9595401173449654,2.9512373880769442,1.094991571868598,1.0850394864813446,1.0900136662783018,1.0875354379496092,1.306961961280104,1.2908766915531364,1.300782349703933,1.2915841096562115,1.2343041460919397,1.234005839649907,1.2340468527762865,1.2339374743680174,0.9630219937064877,0.9619194026437636,0.9620158574902206,0.9620762499232678,1.5953363303470791,1.5931006301862627,1.594962437175384,1.5935746725300006,0.1720324743536471,0.10909641951150133,0.06293605484214573,0.1718748504053531,0.10896275643195362,0.06291209397339945,0.17201399415050214,0.10791890636027937,0.06409508779022273,0.17190082866886836,0.10782765706291676,0.06407317160595151,3.605098238050428,3.6144472832894534,3.625834723040053,3.603738684785925,70.10714601769912,70.86637168141593,70.11243362831857,70.86763274336283
401752693,2025-09-06 16:00:00+00:00,2025,regular,2,False,Texas,,1872.0,973.54,San José State,,522.91,1208.0,38.0,7.0,31.0,-7.25,-0.10617720629490052,-0.14298711299878927,0.14298711299878927,0.10617720629490052,-0.07008718151584235,-0.18440337126295608,0.18440337126295608,0.07008718151584235,-0.15894138463809146,-0.08673602839066494,0.08673602839066494,0.15894138463809146,-0.03363667003707449,-0.04995517303209612,0.04995517303209612,0.03363667003707449,-0.05578739292773993,-0.0462672738383898,0.0462672738383898,0.05578739292773993,0.01728636660143512,-0.05574581430745812,0.05574581430745812,-0.01728636660143512,-0.18376262626262596,-0.6662156510947135,0.6662156510947135,0.18376262626262596,0.05202020202020197,-0.2748721822768416,0.2748721822768416,-0.05202020202020197,-0.05134680134680136,-0.6880303255136316,0.6880303255136316,0.05134680134680136,-0.049424415268420674,-0.16851027272364716,0.16851027272364716,0.049424415268420674,-0.0935788157495554,-0.24007789197692653,0.24007789197692653,0.0935788157495554,-0.07292475813099109,-0.05791160463913392,0.05791160463913392,0.07292475813099109,0.127,0.075,0.052,0.19,0.127,0.063,0.19,0.127,0.063,0.127,0.075,0.052,3.1846153846153844,3.0350877192982457,3.6363636363636362,4.092307692307692,68.3,74.2,72.7,70.5
401756885,2025-09-06 16:00:00+00:00,2025,regular,2,False,Texas Tech,,1997.0,757.49,Kent State,,456.24,972.0,62.0,14.0,48.0,-1.0,0.06704074142835331,-0.084180644134703,0.084180644134703,-0.06704074142835331,0.032983663354044734,-0.023550820304772457,0.023550820304772457,-0.032983663354044734,0.12956026272922122,-0.2309903133823124,0.2309903133823124,-0.12956026272922122,0.01933184766801832,-0.011301320179892604,0.011301320179892604,-0.01933184766801832,0.026561264822134334,-0.028634375098353926,0.028634375098353926,-0.026561264822134334,0.001072841107428224,0.028042079871348158,-0.028042079871348158,-0.001072841107428224,-0.04207579333857847,-0.02031329597554743,0.02031329597554743,0.04207579333857847,0.04244689221085762,0.15548055697062324,-0.15548055697062324,-0.04244689221085762,0.23853920797272488,0.2997750042452029,-0.2997750042452029,-0.23853920797272488,0.0022449513012385847,-0.20803951938429077,0.20803951938429077,-0.0022449513012385847,0.007734144691570299,-0.08203145678720114,0.08203145678720114,-0.007734144691570299,0.0186395932280512,-0.45213123161865654,0.45213123161865654,-0.0186395932280512,0.14500000000000002,0.095,0.05,0.22799999999999998,0.145,0.083,0.22799999999999998,0.145,0.083,0.14500000000000002,0.095,0.05,4.112359550561798,3.3333333333333335,2.604651162790698,4.183098591549296,63.6,73.6,71.0,69.1
