season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2025,Memphis,American Athletic,1.4725150701482472,0.44352617079889806,99.96750156914061,0.2753925663061725,0.4782608695652174,1.1908338596704575,0.49343832020997375,121.90543798416807,0.31996177948600546,0.5019762845849802,2.0562283865746034,0.3319327731092437,0.3280726930865468,0.31357048748353095,1.1242607172489931,0.5316698656429942,0.2826058950760143,0.686429512516469,0.037,0.098,0.135,1.386,70.3,4.625,72,695,1.8241469816272966,533,1.398950131233596,1246,3.269553805774278,0.2099737532808399,0.75,1.3310737674645077,0.46903820816864294,225.31897228920158,0.2968629410924922,129,759,1.5445759874353793,0.4533333333333333,132.2024016064291,0.35253973761714424,0.5047106325706595,0.9981707642622513,0.3701657458563536,5.960593874476581,0.01646572893501818,0.48721399730820997,2.0101318516093647,0.29959514170040485,132.2024016064291,0.3101790296498237,0.33243606998654107,1.0713973982142375,0.46774193548387094,0.11902007459683281,0.6675639300134589,0.07,0.112,0.183,-1.056,74.7,3.8541666666666665,48,0,1.1878453038674033,331,0.914364640883978,897,2.477900552486188,0.23204419889502761,0.6923076923076923,1.2984116124339742,0.41184387617765816,135.64817732353552,0.18256820635738294,129,743
2025,Miami,ACC,1.5091284687018733,0.5,143.1045649648862,0.4500143552354912,0.4683357879234168,0.8167067796412799,0.48,44.606759248303774,0.1274478835665822,0.5154639175257731,2.0093456841133723,0.33136094674556216,0.3631795819636919,0.24889543446244478,0.9722023562098783,0.5352941176470588,0.2086712336572035,0.7511045655375552,0.056,0.052,0.108,1.443,69.5,4.579710144927536,69,215,0.6142857142857143,362,1.0342857142857143,1123,3.2077142857142857,0.14,0.8363636363636363,1.1487373907466432,0.4845360824742268,167.7996785170377,0.24712765613702167,114,679,1.3849200604486058,0.35777126099706746,39.78038967931664,0.11665803425019543,0.5412698412698412,0.9438117388584505,0.33691756272401435,-27.54553201244414,-0.09872950542094674,0.44285714285714284,1.7077184287240377,0.2711864406779661,39.78038967931664,0.12580809823960232,0.3746031746031746,0.9762142854545122,0.38578680203045684,-0.11229967488119212,0.6253968253968254,0.08,0.118,0.197,-1.029,74.7,2.6666666666666665,48,0,0.7311827956989247,225,0.8064516129032258,624,2.2351254480286737,0.24731182795698925,0.7407407407407407,1.1929562538306677,0.34285714285714286,-14.55536071864355,-0.02310374717245008,116,630
2025,Miami (OH),Mid-American,1.709552351974214,0.3800738007380074,54.65689292150314,0.20168595173986398,0.4479338842975207,0.8628328527402048,0.4307692307692308,26.633068284510774,0.08194790241387931,0.5371900826446281,1.9883216356416973,0.27807486631016043,0.20110399307416127,0.3090909090909091,1.0217321773887569,0.45933014354066987,0.07859325931042194,0.6909090909090909,0.063,0.066,0.129,1.511,68.5,3.4363636363636365,55,291,0.8953846153846153,346,1.0646153846153845,1019,3.1338461538461537,0.1753846153846154,0.6666666666666666,1.2277266520983998,0.4033057851239669,70.45842909662453,0.11646021338285045,109,605,1.4656183433539267,0.403030303030303,56.8428088224251,0.1722509358255306,0.5205047318611987,0.9114101207946905,0.43389830508474575,36.84138270188914,0.12488604305725133,0.46529968454258674,2.0064089079900174,0.3127962085308057,56.8428088224251,0.2681932737307755,0.33280757097791797,0.9191760846966277,0.46335697399527187,0.031143403130894285,0.667192429022082,0.079,0.101,0.18,-1.089,74.3,3.5106382978723403,47,0,1.1016949152542372,283,0.9593220338983051,850,2.8810169491525426,0.2135593220338983,0.7142857142857143,1.1930591623201534,0.41324921135646686,69.76244028156191,0.11003539476587053,109,634
2025,Michigan,Big Ten,1.4509148127416993,0.4312267657992565,70.97488510530101,0.26384715652528257,0.4125766871165644,0.962231396077951,0.504,92.59989164629302,0.2469330443901147,0.5751533742331288,1.746742061630218,0.31868131868131866,0.32771644986496296,0.2791411042944785,1.0075174597660617,0.5255319148936171,0.18644539906468752,0.7208588957055214,0.04,0.076,0.116,1.401,70.1,3.5223880597014925,67,694,1.8506666666666667,458,1.2213333333333334,1268,3.381333333333333,0.12266666666666666,0.7450980392156863,1.1480913184812127,0.4677914110429448,147.2737314358264,0.22587995618991777,115,652,1.2686767102046166,0.4289855072463768,53.44370868935177,0.15490930054884572,0.5283307810107197,0.7920949505062044,0.3933333333333333,5.103867416729408,0.017012891389098023,0.45941807044410415,2.0843118418879585,0.2916666666666667,53.44370868935177,0.3419752952736728,0.29402756508422667,0.7833804482109031,0.455531453362256,-0.05066645178966516,0.7059724349157733,0.072,0.106,0.179,-1.229,72.4,3.6,50,0,0.8233333333333334,226,0.7533333333333333,790,2.634,0.17,0.6041666666666666,1.057260741616599,0.40735068912710565,42.30202241750954,0.06478104504978491,114,653
2025,Michigan State,Big Ten,1.423148269183787,0.40307692307692305,70.32511724244206,0.21638497613059096,0.5078125,0.9588432844928223,0.43137254901960786,23.9470924203272,0.07825847196185359,0.478125,2.012904843775241,0.2871287128712871,0.3156905900808286,0.315625,0.9722853253853684,0.4703196347031963,0.041898401545763894,0.684375,0.039,0.143,0.182,1.203,72.6,3.6923076923076925,52,409,1.3366013071895424,344,1.1241830065359477,786,2.5689542483660133,0.24509803921568626,0.6808510638297872,1.2009062801831436,0.4125,82.12099907337196,0.12831406105214369,114,640,1.4584438600148297,0.4377104377104377,87.39976143140517,0.29427529101483224,0.4669811320754717,0.9365908236597447,0.46808510638297873,55.77914898928982,0.16954148628963472,0.5172955974842768,2.0591118645284645,0.27932960893854747,87.39976143140517,0.30020958073047815,0.28144654088050314,0.9933327007068589,0.5164113785557987,0.17296037038159418,0.7185534591194969,0.047,0.092,0.139,-1.552,68.0,3.9365079365079363,63,0,1.5258358662613982,352,1.0699088145896658,927,2.818237082066869,0.1702127659574468,0.7916666666666666,1.1796577293469996,0.449685534591195,132.78040421514413,0.20877422046406308,113,636
2025,Middle Tennessee,Conference USA,1.399778004016058,0.4088888888888889,74.90070312157711,0.16644600693683803,0.6493506493506493,0.919592640124587,0.4117647058823529,9.905011437660333,0.041617695116219884,0.3434343434343434,1.9766261959194182,0.2675438596491228,0.25327790495776176,0.329004329004329,1.0439653762647905,0.47956989247311826,0.05776214433865691,0.670995670995671,0.093,0.09,0.183,1.245,71.9,3.076923076923077,52,268,1.1260504201680672,233,0.9789915966386554,642,2.6983193277310926,0.24369747899159663,0.6666666666666666,1.2442904114722986,0.4098124098124098,84.60675944784515,0.12208767597091652,121,693,1.6951019416907995,0.5052264808362369,143.83852207434575,0.5011795194228075,0.4341906202723147,0.894630753302319,0.40782122905027934,21.367014889980915,0.0596843991340249,0.5416036308623298,2.036752831455306,0.32124352331606215,143.83852207434575,0.38055786863613705,0.291981845688351,1.1431423970065873,0.5064102564102564,0.20277072255732997,0.708018154311649,0.059,0.097,0.156,-1.481,69.6,4.1692307692307695,65,0,1.223463687150838,357,0.9972067039106145,932,2.6022346368715086,0.22905027932960895,0.6744186046511628,1.328439543949131,0.4523449319213313,168.34436680360488,0.2546813416090845,125,661
2025,Minnesota,Big Ten,1.3827954508495257,0.40476190476190477,65.01967646769354,0.19351094186813556,0.5436893203883495,0.7761221528528697,0.4166666666666667,4.081860721641305,0.014789350440729364,0.44660194174757284,1.7332029064813161,0.2871287128712871,0.23706871564331364,0.3268608414239482,0.9160023850657989,0.4639423076923077,0.028839554496119964,0.6731391585760518,0.076,0.092,0.168,1.332,71.2,3.795918367346939,49,212,0.7681159420289855,235,0.8514492753623188,774,2.8054347826086956,0.19202898550724637,0.6888888888888889,1.1048375653132092,0.40614886731391586,59.885135230335266,0.0969015133176946,110,618,1.4634341859637416,0.44694533762057875,68.63029726538653,0.22067619699481197,0.5098360655737705,0.9562517539720404,0.4305555555555556,32.47597692383255,0.11276380876330745,0.4721311475409836,1.9496721381838744,0.31351351351351353,68.63029726538653,0.33222792871472967,0.30327868852459017,1.0288510176572614,0.4894117647058824,0.07811244201523458,0.6967213114754098,0.044,0.135,0.18,-1.181,72.8,3.8679245283018866,53,0,1.1736111111111112,327,1.1354166666666667,801,2.7819444444444446,0.21875,0.7777777777777778,1.229631562734493,0.4360655737704918,94.65995466869968,0.1551802535552454,113,610
2025,Mississippi State,SEC,1.7224476239897568,0.40166204986149584,84.12060658929609,0.23302107088447668,0.4540880503144654,0.9285891967502652,0.4604651162790698,56.10579627927918,0.13047859599832368,0.5408805031446541,2.2682927660903665,0.2950191570881226,0.3246767385639275,0.3283018867924528,0.9735226445342445,0.49812734082397003,0.08549261090228921,0.6716981132075471,0.069,0.121,0.189,1.367,70.3,4.596774193548387,62,410,0.9534883720930233,478,1.1116279069767443,1259,2.9281395348837207,0.1883720930232558,0.696969696969697,1.264185324883578,0.43144654088050316,130.3936829870075,0.16401721130441196,139,795,1.6226908088463536,0.38529411764705884,73.20573363080734,0.21531098126708045,0.4503311258278146,0.8985740480881038,0.47761194029850745,64.49035340924722,0.16042376469961997,0.5324503311258278,2.0605857662787814,0.2925764192139738,73.20573363080734,0.2837701422936369,0.3033112582781457,1.0026924558729549,0.49619771863117873,0.140928117697341,0.6966887417218544,0.066,0.085,0.151,-1.202,72.4,3.6129032258064515,62,0,1.3159203980099503,490,1.2189054726368158,1359,3.381592039800995,0.14925373134328357,0.75,1.2187865162302425,0.43443708609271525,139.11155249404422,0.18425371191264134,136,755
2025,Missouri,SEC,1.454581728456865,0.4479495268138801,79.10770573045593,0.24955112217809441,0.4318801089918256,1.1146192040746887,0.5048780487804878,115.52988111196052,0.28178019783405006,0.55858310626703,2.073330365095531,0.3804878048780488,0.4427607304597913,0.279291553133515,1.022798296843549,0.5179584120982986,0.19622510768293586,0.720708446866485,0.036,0.089,0.124,1.302,71.2,4.34375,64,872,2.126829268292683,534,1.302439024390244,1338,3.2626829268292683,0.17073170731707318,0.9056603773584906,1.2555866528766586,0.47956403269754766,194.5690317085303,0.2650804246710222,117,734,1.4614668986718726,0.347682119205298,8.409238093701372,0.027845159250666794,0.5067114093959731,0.9527686951918634,0.3680555555555556,17.462535419472736,0.060633803539835884,0.48322147651006714,1.9863559718974966,0.24242424242424243,8.409238093701372,0.14298995152931984,0.33221476510067116,0.9760884625754866,0.40954773869346733,-0.017136397103236937,0.6677852348993288,0.078,0.133,0.211,-1.18,72.8,3.8780487804878048,41,0,1.5486111111111112,250,0.8680555555555556,767,2.6614583333333335,0.2152777777777778,0.675,1.2059123509520575,0.3540268456375839,21.491724355717025,0.036059940194156086,116,596
2025,Missouri State,Conference USA,1.7472857928275158,0.4143646408839779,112.6790769521291,0.3112681683760472,0.544360902255639,1.0343659602429236,0.35172413793103446,-1.2397716105320373,-0.004275074519075991,0.43609022556390975,2.193665053221834,0.2979591836734694,0.2774194889914823,0.3684210526315789,1.1653909427181668,0.430952380952381,0.06955385873441394,0.631578947368421,0.085,0.152,0.237,1.41,69.6,3.6545454545454543,55,399,1.3758620689655172,340,1.1724137931034484,718,2.476551724137931,0.2793103448275862,0.6153846153846154,1.4609185414062285,0.3819548872180451,97.18039547136702,0.14613593303964964,122,665,1.3835555045556482,0.44642857142857145,95.80131198267318,0.28512295232938445,0.5225505443234837,1.032090976490248,0.44107744107744107,54.62376679786056,0.18391840672680324,0.4618973561430793,2.049792796231431,0.27692307692307694,95.80131198267318,0.29454286114721934,0.30326594090202175,1.0396773383860654,0.5133928571428571,0.19448579526553375,0.6967340590979783,0.08,0.077,0.156,-1.267,71.7,3.7272727272727275,55,0,1.3131313131313131,331,1.1144781144781144,822,2.765993265993266,0.18518518518518517,0.8333333333333334,1.23174154515948,0.4416796267496112,144.56549420266688,0.22482969549403872,117,643
