id,start_date,season,season_type,week,neutral_site,home_team,home_conference,home_elo,home_talent,away_team,away_conference,away_talent,away_elo,home_points,away_points,margin,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense
401778123,2025-12-13 17:00:00+00:00,2025,postseason,1,True,Prairie View A&M,SWAC,,,South Carolina State,MEAC,,,38.0,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401778302,2025-12-14 01:00:00+00:00,2025,postseason,1,True,Washington,Big Ten,,,Boise State,Mountain West,,,38.0,10.0,28.0,,0.19069451290899275,-0.1171297554108427,0.1171297554108427,-0.19069451290899275,0.0678418622668571,-0.1620444341683616,0.1620444341683616,-0.0678418622668571,0.33681399457530314,-0.07370840142511303,0.07370840142511303,-0.33681399457530314,0.13621920458864584,-0.028797769617843083,0.028797769617843083,-0.13621920458864584,0.13218385505509195,-0.03024922732951929,0.03024922732951929,-0.13218385505509195,0.09596279856267176,-0.020336215177713723,0.020336215177713723,-0.09596279856267176,0.25449922990906604,-0.22446236559139798,0.22446236559139798,-0.25449922990906604,0.10138827351942115,-0.23655913978494625,0.23655913978494625,-0.10138827351942115,-0.362686456948752,-0.672201138519924,0.672201138519924,0.362686456948752,-0.1707910453414918,-0.08869926476455214,0.08869926476455214,0.1707910453414918,-0.17729499889020062,-0.2355505603732415,0.2355505603732415,0.17729499889020062,-0.21896856601989056,-0.07579973366380477,0.07579973366380477,0.21896856601989056,0.167,0.111,0.056,0.14400000000000002,0.075,0.069,0.14400000000000002,0.075,0.069,0.167,0.111,0.056,4.578313253012048,3.7021276595744683,2.9859154929577465,4.136986301369863,71.1,69.6,69.4,71.4
401778303,2025-12-17 02:00:00+00:00,2025,postseason,1,True,Jacksonville State,Conference USA,,,Troy,Sun Belt,,,0.0,0.0,0.0,,0.07963146589523237,0.07859465160663237,-0.07859465160663237,-0.07963146589523237,0.12173423529110913,0.10911738719260848,-0.10911738719260848,-0.12173423529110913,0.005812938462243233,0.09010907083004865,-0.09010907083004865,-0.005812938462243233,0.045758058330349016,0.044419134396355364,-0.044419134396355364,-0.045758058330349016,0.03202436118098767,0.04834608512392907,-0.04834608512392907,-0.03202436118098767,0.044574907588606216,0.028231292517006845,-0.028231292517006845,-0.044574907588606216,0.19707093821510302,-0.0992287005163508,0.0992287005163508,-0.19707093821510302,0.2622425629290619,0.21146729776247863,-0.21146729776247863,-0.2622425629290619,0.08302059496567504,0.6501290877796901,-0.6501290877796901,-0.08302059496567504,-0.03642026081058858,-0.00180396503125424,0.00180396503125424,0.03642026081058858,0.14360299918260488,0.19402620705864593,-0.19402620705864593,-0.14360299918260488,-0.1960993356332974,-0.14203464149431788,0.14203464149431788,0.1960993356332974,0.16599999999999998,0.106,0.06,0.16799999999999998,0.104,0.064,0.16799999999999998,0.104,0.064,0.16599999999999998,0.106,0.06,3.7976190476190474,3.8095238095238093,3.914285714285714,3.2,71.5,72.9,69.2,71.2
401778304,2025-12-17 22:00:00+00:00,2025,postseason,1,True,South Florida,American Athletic,,,Old Dominion,Sun Belt,,,0.0,0.0,0.0,,0.30517598653762795,-0.17144552274483782,0.17144552274483782,-0.30517598653762795,0.2171354073977126,-0.15243880472802648,0.15243880472802648,-0.2171354073977126,0.4051076508333533,-0.2221145859275287,0.2221145859275287,-0.4051076508333533,0.09670853580269556,-0.08242895814345763,0.08242895814345763,-0.09670853580269556,0.1059733260432329,-0.08155311138997567,0.08155311138997567,-0.1059733260432329,0.04732762137902896,-0.046805228545912125,0.046805228545912125,-0.04732762137902896,0.4280775870823601,-0.627699572300922,0.627699572300922,-0.4280775870823601,0.2177312887173759,-0.3309500852925906,0.3309500852925906,-0.2177312887173759,0.9874174875596629,-0.8942174095774926,0.8942174095774926,-0.9874174875596629,0.2223531160084271,0.055843645832077904,-0.055843645832077904,-0.2223531160084271,0.22191301366577998,0.06430001132866536,-0.06430001132866536,-0.22191301366577998,0.2003155088243338,-0.22889729969331007,0.22889729969331007,-0.2003155088243338,0.185,0.119,0.066,0.16499999999999998,0.106,0.059,0.16499999999999998,0.106,0.059,0.185,0.119,0.066,4.7215189873417724,4.090909090909091,3.2083333333333335,3.2096774193548385,70.6,71.0,69.7,71.1
401778305,2025-12-18 01:30:00+00:00,2025,postseason,1,True,Delaware,Conference USA,,,Louisiana,Sun Belt,,,0.0,0.0,0.0,,-0.003720232840724591,0.10357294257664754,-0.10357294257664754,0.003720232840724591,-0.11679469182822193,0.047093106586474365,-0.047093106586474365,0.11679469182822193,-0.017759953983095544,0.16770393483836982,-0.16770393483836982,0.017759953983095544,-0.032095675878509644,0.030513784461152882,-0.030513784461152882,0.032095675878509644,-0.028200540809907748,9.825542042402047e-05,-9.825542042402047e-05,0.028200540809907748,0.008389432021920773,0.08697196146245059,-0.08697196146245059,-0.008389432021920773,-0.4642907729664101,-0.0861515410958904,0.0861515410958904,0.4642907729664101,-0.15925359166329434,-0.0607519977168951,0.0607519977168951,0.15925359166329434,0.20112682112505076,0.3689355022831049,-0.3689355022831049,-0.20112682112505076,0.09975505880425706,0.2381119190576675,-0.2381119190576675,-0.09975505880425706,0.003074240976883136,0.28023583796452,-0.28023583796452,-0.003074240976883136,-0.030354124489464063,-0.017122245480589937,0.017122245480589937,0.030354124489464063,0.132,0.083,0.049,0.159,0.107,0.052,0.159,0.107,0.052,0.132,0.083,0.049,3.617283950617284,3.557142857142857,4.1891891891891895,3.4210526315789473,71.3,69.4,72.6,69.9
401838053,2025-12-19 02:00:00+00:00,2025,postseason,1,True,Arkansas State,Sun Belt,,,Missouri State,Conference USA,,,0.0,0.0,0.0,,-0.16459769474243485,0.02330155853935012,-0.02330155853935012,0.16459769474243485,-0.2344770878394608,0.09257871539640589,-0.09257871539640589,0.2344770878394608,-0.10676709211389554,-0.01570044291939421,0.01570044291939421,0.10676709211389554,-0.009287857848246706,0.045789351936398937,-0.045789351936398937,0.009287857848246706,-0.02067381316998468,0.039820070039850275,-0.039820070039850275,0.02067381316998468,0.013080168776371304,0.028225806451612878,-0.028225806451612878,-0.013080168776371304,-0.18985124453198932,0.2819460112812249,-0.2819460112812249,0.18985124453198932,-0.16397636284566774,-0.06073059360730593,0.06073059360730593,0.16397636284566774,-0.7747755237778517,-0.12089712597367708,0.12089712597367708,0.7747755237778517,-0.16898356039882856,-0.2049604013154489,0.2049604013154489,0.16898356039882856,-0.3121539682141018,-0.06587999016830004,0.06587999016830004,0.3121539682141018,-0.09812797026879938,-0.2143231554251448,0.2143231554251448,0.09812797026879938,0.14800000000000002,0.078,0.07,0.14300000000000002,0.095,0.048,0.14300000000000002,0.095,0.048,0.14800000000000002,0.078,0.07,3.259259259259259,3.656716417910448,3.88,3.8955223880597014,70.2,72.0,70.0,71.4
401778306,2025-12-19 16:00:00+00:00,2025,postseason,1,True,Western Michigan,Mid-American,,,Kennesaw State,Conference USA,,,0.0,0.0,0.0,,-0.07001820865892903,-0.10634939502181703,0.10634939502181703,0.07001820865892903,-0.026465567186624156,-0.05004423612961323,0.05004423612961323,0.026465567186624156,-0.14495890742554576,-0.22556980843926402,0.22556980843926402,0.14495890742554576,6.078990401275908e-05,-0.03879129282767685,0.03879129282767685,-6.078990401275908e-05,0.009330957966591946,-0.03861983664939328,0.03861983664939328,-0.009330957966591946,-0.023310387984981223,-0.03433188285923211,0.03433188285923211,0.023310387984981223,0.12237538154050043,-0.09567901234567922,0.09567901234567922,-0.12237538154050043,-0.05179174677659382,-0.05432098765432114,0.05432098765432114,0.05179174677659382,-0.5797460379530963,0.41193415637860076,-0.41193415637860076,0.5797460379530963,-0.1848474626932235,-0.11192448692347967,0.11192448692347967,0.1848474626932235,-0.1349591965964756,-0.0244859668648445,0.0244859668648445,0.1349591965964756,-0.056900743155152256,-0.2790246466395887,0.2790246466395887,0.056900743155152256,0.173,0.108,0.065,0.168,0.113,0.055,0.168,0.113,0.055,0.173,0.108,0.065,3.341463414634146,3.235955056179775,3.2058823529411766,3.5753424657534247,67.9,72.3,70.5,73.4
401778307,2025-12-19 19:30:00+00:00,2025,postseason,1,True,NC State,ACC,,,Memphis,American Athletic,,,0.0,0.0,0.0,,0.08132052939218909,-0.06124579125400931,0.06124579125400931,-0.08132052939218909,0.15887991992124814,-0.18529376335364017,0.18529376335364017,-0.15887991992124814,-0.013730084680810939,0.06287434233617681,-0.06287434233617681,0.013730084680810939,0.016643191450389394,-0.05551866915833059,0.05551866915833059,-0.016643191450389394,0.017132598102077456,-0.07512850929221038,0.07512850929221038,-0.017132598102077456,0.02054720782516417,-0.006647153759881841,0.006647153759881841,-0.02054720782516417,0.35958370818150653,-0.4252224935558271,0.4252224935558271,-0.35958370818150653,0.16885966331622526,-0.36786731786731797,0.36786731786731797,-0.16885966331622526,0.44980486321008106,-0.5650929317595985,0.5650929317595985,-0.44980486321008106,0.09211535101412194,0.08354551032701951,-0.08354551032701951,-0.09211535101412194,0.14640885986322594,-0.08976141452942943,0.08976141452942943,-0.14640885986322594,0.03086863115731253,0.17956599784843408,-0.17956599784843408,-0.03086863115731253,0.175,0.11,0.065,0.14300000000000002,0.078,0.065,0.14300000000000002,0.078,0.065,0.175,0.11,0.065,4.71875,4.605263157894737,3.848101265822785,3.944444444444444,72.3,70.1,70.7,74.0
401779840,2025-12-20 01:00:00+00:00,2025,postseason,1,False,Oklahoma,SEC,,,Alabama,SEC,,,0.0,0.0,0.0,,0.06054641910627634,-0.2570133666583337,0.2570133666583337,-0.06054641910627634,-0.03631522432047199,-0.1562311351906835,0.1562311351906835,0.03631522432047199,0.12372375931092894,-0.31476732441978417,0.31476732441978417,-0.12372375931092894,0.04441763191763187,-0.13765865553274326,0.13765865553274326,-0.04441763191763187,0.05242716310183965,-0.13931994014454452,0.13931994014454452,-0.05242716310183965,0.014454014454014452,-0.10081796223100573,0.10081796223100573,-0.014454014454014452,0.0992994045583866,-0.9035581437467783,0.9035581437467783,-0.0992994045583866,0.03217191038055367,-0.18386993410328922,0.18386993410328922,-0.03217191038055367,-0.25737528304442925,0.21036096908566582,-0.21036096908566582,0.25737528304442925,-0.01157623111452244,0.042031537529550134,-0.042031537529550134,0.01157623111452244,-0.10864279369522944,0.2421630088782858,-0.2421630088782858,0.10864279369522944,0.014072648436669333,-0.0966870850015531,0.0966870850015531,-0.014072648436669333,0.184,0.118,0.066,0.231,0.165,0.066,0.231,0.165,0.066,0.184,0.118,0.066,3.746268656716418,4.265060240963855,2.5090909090909093,3.3333333333333335,68.7,74.5,69.6,71.5
401779841,2025-12-20 17:00:00+00:00,2025,postseason,1,False,Texas A&M,SEC,,,Miami,ACC,,,0.0,0.0,0.0,,0.23794981987047453,-0.12839688173547878,0.12839688173547878,-0.23794981987047453,0.20666226754742256,0.05025504242506501,-0.05025504242506501,-0.20666226754742256,0.28308768745087476,-0.3967525748350722,0.3967525748350722,-0.28308768745087476,0.1151704963088428,-0.15014231499051234,0.15014231499051234,-0.1151704963088428,0.14379633413110732,-0.11588511923538514,0.11588511923538514,-0.14379633413110732,0.008894279361229052,-0.1278784494864897,0.1278784494864897,-0.008894279361229052,0.7536544407719372,-0.5323310278902382,0.5323310278902382,-0.7536544407719372,0.2803870348651242,0.18830128205128216,-0.18830128205128216,-0.2803870348651242,0.44570316664889653,1.3028705578047683,-1.3028705578047683,-0.44570316664889653,-0.03374276729215464,0.3117002823163244,-0.3117002823163244,0.03374276729215464,-0.06466917485181967,0.5146236521248639,-0.5146236521248639,0.06466917485181967,0.10716363996980838,0.07270899257733499,-0.07270899257733499,-0.10716363996980838,0.201,0.125,0.076,0.215,0.157,0.058,0.215,0.157,0.058,0.201,0.125,0.076,4.395348837209302,4.619047619047619,4.096153846153846,2.6206896551724137,67.1,74.2,69.2,74.9
